v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
0.834852756,,2019,2019,UKC,North East,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
101.4294979,,2019,2019,UKC,North East,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
123.3787141,,2019,2019,UKC,North East,B,B,cvm,Chained Volume Measure,aix,Annual index
41.17121938,,2019,2019,UKC,North East,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
0.181005804,,2019,2019,UKC,North East,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
100.8804872,,2019,2019,UKC,North East,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
102.9893306,,2019,2019,UKC,North East,C,C,cvm,Chained Volume Measure,aix,Annual index
2.16377864,,2019,2019,UKC,North East,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
90.48579652,,2019,2019,UKC,North East,D,D,cvm,Chained Volume Measure,aix,Annual index
-13.52242638,,2019,2019,UKC,North East,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
92.53431917,,2019,2019,UKC,North East,E,E,cvm,Chained Volume Measure,aix,Annual index
-3.984916478,,2019,2019,UKC,North East,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
18.87704776,,2019,2019,UKC,North East,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
117.7905838,,2019,2019,UKC,North East,F,F,cvm,Chained Volume Measure,aix,Annual index
0.421998126,,2019,2019,UKC,North East,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
100.1061731,,2019,2019,UKC,North East,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.417160075,,2019,2019,UKC,North East,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
100.2768749,,2019,2019,UKC,North East,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-2.286425168,,2019,2019,UKC,North East,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
96.9951774,,2019,2019,UKC,North East,H,H,cvm,Chained Volume Measure,aix,Annual index
103.6908104,,2019,2019,UKC,North East,I,I,cvm,Chained Volume Measure,aix,Annual index
3.736806087,,2019,2019,UKC,North East,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
88.23481788,,2019,2019,UKC,North East,J,J,cvm,Chained Volume Measure,aix,Annual index
-6.761137477,,2019,2019,UKC,North East,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
2.250815049,,2019,2019,UKC,North East,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
106.4650919,,2019,2019,UKC,North East,K,K,cvm,Chained Volume Measure,aix,Annual index
99.84502919,,2019,2019,UKC,North East,L,L,cvm,Chained Volume Measure,aix,Annual index
-1.429309043,,2019,2019,UKC,North East,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
5.54068847,,2019,2019,UKC,North East,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
108.0864994,,2019,2019,UKC,North East,M,M,cvm,Chained Volume Measure,aix,Annual index
0.836337359,,2019,2019,UKC,North East,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
103.4984635,,2019,2019,UKC,North East,N,N,cvm,Chained Volume Measure,aix,Annual index
99.04472393,,2019,2019,UKC,North East,O,O,cvm,Chained Volume Measure,aix,Annual index
-1.870523655,,2019,2019,UKC,North East,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
-1.771959766,,2019,2019,UKC,North East,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
92.24080911,,2019,2019,UKC,North East,P,P,cvm,Chained Volume Measure,aix,Annual index
107.5777542,,2019,2019,UKC,North East,Q,Q,cvm,Chained Volume Measure,aix,Annual index
1.405820128,,2019,2019,UKC,North East,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
95.73080483,,2019,2019,UKC,North East,R,R,cvm,Chained Volume Measure,aix,Annual index
-1.270228232,,2019,2019,UKC,North East,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
91.65179595,,2019,2019,UKC,North East,S,S,cvm,Chained Volume Measure,aix,Annual index
-10.60998953,,2019,2019,UKC,North East,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
10.92471111,,2019,2019,UKC,North East,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
128.5397118,,2019,2019,UKC,North East,T,T,cvm,Chained Volume Measure,aix,Annual index
0.866047745,,2019,2019,UKD,North West,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
97.70854291,,2019,2019,UKD,North West,A,A,cvm,Chained Volume Measure,aix,Annual index
-0.035424692,,2019,2019,UKD,North West,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
103.8795295,,2019,2019,UKD,North West,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
3.698955651,,2019,2019,UKD,North West,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
132.4117955,,2019,2019,UKD,North West,B,B,cvm,Chained Volume Measure,aix,Annual index
-2.795604973,,2019,2019,UKD,North West,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
99.85428959,,2019,2019,UKD,North West,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
100.2678835,,2019,2019,UKD,North West,C,C,cvm,Chained Volume Measure,aix,Annual index
-2.415893793,,2019,2019,UKD,North West,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
-6.313604951,,2019,2019,UKD,North West,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
95.88938647,,2019,2019,UKD,North West,D,D,cvm,Chained Volume Measure,aix,Annual index
96.35473849,,2019,2019,UKD,North West,E,E,cvm,Chained Volume Measure,aix,Annual index
-4.954319413,,2019,2019,UKD,North West,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
-1.263790079,,2019,2019,UKD,North West,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
105.1817233,,2019,2019,UKD,North West,F,F,cvm,Chained Volume Measure,aix,Annual index
110.0064588,,2019,2019,UKD,North West,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.038750656,,2019,2019,UKD,North West,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
0.706652055,,2019,2019,UKD,North West,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
104.7729794,,2019,2019,UKD,North West,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
103.4984133,,2019,2019,UKD,North West,H,H,cvm,Chained Volume Measure,aix,Annual index
-0.565957358,,2019,2019,UKD,North West,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
105.7963613,,2019,2019,UKD,North West,I,I,cvm,Chained Volume Measure,aix,Annual index
2.327060429,,2019,2019,UKD,North West,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
0.21991865,,2019,2019,UKD,North West,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
107.9487293,,2019,2019,UKD,North West,J,J,cvm,Chained Volume Measure,aix,Annual index
1.811261708,,2019,2019,UKD,North West,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
95.29204255,,2019,2019,UKD,North West,K,K,cvm,Chained Volume Measure,aix,Annual index
-1.389744908,,2019,2019,UKD,North West,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
97.74589875,,2019,2019,UKD,North West,L,L,cvm,Chained Volume Measure,aix,Annual index
111.9260585,,2019,2019,UKD,North West,M,M,cvm,Chained Volume Measure,aix,Annual index
2.391065339,,2019,2019,UKD,North West,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
117.6894488,,2019,2019,UKD,North West,N,N,cvm,Chained Volume Measure,aix,Annual index
3.021510342,,2019,2019,UKD,North West,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
103.9958244,,2019,2019,UKD,North West,O,O,cvm,Chained Volume Measure,aix,Annual index
-0.905843033,,2019,2019,UKD,North West,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
106.7541379,,2019,2019,UKD,North West,P,P,cvm,Chained Volume Measure,aix,Annual index
3.647470232,,2019,2019,UKD,North West,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
101.3062933,,2019,2019,UKD,North West,Q,Q,cvm,Chained Volume Measure,aix,Annual index
1.978096865,,2019,2019,UKD,North West,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
-1.02605852,,2019,2019,UKD,North West,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
97.59774416,,2019,2019,UKD,North West,R,R,cvm,Chained Volume Measure,aix,Annual index
-6.014130901,,2019,2019,UKD,North West,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
97.99880619,,2019,2019,UKD,North West,S,S,cvm,Chained Volume Measure,aix,Annual index
113.827174,,2019,2019,UKD,North West,T,T,cvm,Chained Volume Measure,aix,Annual index
6.889442624,,2019,2019,UKD,North West,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
2.321354627,,2019,2019,UKE,Yorkshire and The Humber,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
97.81401622,,2019,2019,UKE,Yorkshire and The Humber,A,A,cvm,Chained Volume Measure,aix,Annual index
104.3749903,,2019,2019,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
0.797556993,,2019,2019,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
-0.52046764,,2019,2019,UKE,Yorkshire and The Humber,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
112.2616134,,2019,2019,UKE,Yorkshire and The Humber,B,B,cvm,Chained Volume Measure,aix,Annual index
-2.536672642,,2019,2019,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
99.96192591,,2019,2019,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
100.4897545,,2019,2019,UKE,Yorkshire and The Humber,C,C,cvm,Chained Volume Measure,aix,Annual index
-2.449476062,,2019,2019,UKE,Yorkshire and The Humber,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
92.01664568,,2019,2019,UKE,Yorkshire and The Humber,D,D,cvm,Chained Volume Measure,aix,Annual index
-5.916532922,,2019,2019,UKE,Yorkshire and The Humber,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
104.1804654,,2019,2019,UKE,Yorkshire and The Humber,E,E,cvm,Chained Volume Measure,aix,Annual index
0.620671267,,2019,2019,UKE,Yorkshire and The Humber,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
107.892328,,2019,2019,UKE,Yorkshire and The Humber,F,F,cvm,Chained Volume Measure,aix,Annual index
2.030971614,,2019,2019,UKE,Yorkshire and The Humber,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
104.2758382,,2019,2019,UKE,Yorkshire and The Humber,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.890234743,,2019,2019,UKE,Yorkshire and The Humber,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
105.2080563,,2019,2019,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
1.457293273,,2019,2019,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
-0.021427577,,2019,2019,UKE,Yorkshire and The Humber,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
101.7949798,,2019,2019,UKE,Yorkshire and The Humber,H,H,cvm,Chained Volume Measure,aix,Annual index
1.971238578,,2019,2019,UKE,Yorkshire and The Humber,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
114.4236879,,2019,2019,UKE,Yorkshire and The Humber,I,I,cvm,Chained Volume Measure,aix,Annual index
4.536077185,,2019,2019,UKE,Yorkshire and The Humber,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
114.623887,,2019,2019,UKE,Yorkshire and The Humber,J,J,cvm,Chained Volume Measure,aix,Annual index
9.027742981,,2019,2019,UKE,Yorkshire and The Humber,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
112.8856366,,2019,2019,UKE,Yorkshire and The Humber,K,K,cvm,Chained Volume Measure,aix,Annual index
101.4989134,,2019,2019,UKE,Yorkshire and The Humber,L,L,cvm,Chained Volume Measure,aix,Annual index
-0.922031358,,2019,2019,UKE,Yorkshire and The Humber,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
-4.129082008,,2019,2019,UKE,Yorkshire and The Humber,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
105.5603519,,2019,2019,UKE,Yorkshire and The Humber,M,M,cvm,Chained Volume Measure,aix,Annual index
11.23254689,,2019,2019,UKE,Yorkshire and The Humber,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
115.9872233,,2019,2019,UKE,Yorkshire and The Humber,N,N,cvm,Chained Volume Measure,aix,Annual index
97.74415033,,2019,2019,UKE,Yorkshire and The Humber,O,O,cvm,Chained Volume Measure,aix,Annual index
-2.725446282,,2019,2019,UKE,Yorkshire and The Humber,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
1.768826816,,2019,2019,UKE,Yorkshire and The Humber,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
102.7487604,,2019,2019,UKE,Yorkshire and The Humber,P,P,cvm,Chained Volume Measure,aix,Annual index
103.1586224,,2019,2019,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained Volume Measure,aix,Annual index
2.394327217,,2019,2019,UKE,Yorkshire and The Humber,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
1.369148764,,2019,2019,UKE,Yorkshire and The Humber,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
105.6319628,,2019,2019,UKE,Yorkshire and The Humber,R,R,cvm,Chained Volume Measure,aix,Annual index
104.7149042,,2019,2019,UKE,Yorkshire and The Humber,S,S,cvm,Chained Volume Measure,aix,Annual index
4.451049755,,2019,2019,UKE,Yorkshire and The Humber,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
95.73458473,,2019,2019,UKE,Yorkshire and The Humber,T,T,cvm,Chained Volume Measure,aix,Annual index
4.383997142,,2019,2019,UKE,Yorkshire and The Humber,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
-2.085415244,,2019,2019,UKF,East Midlands,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
98.65575889,,2019,2019,UKF,East Midlands,A,A,cvm,Chained Volume Measure,aix,Annual index
103.0383345,,2019,2019,UKF,East Midlands,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
0.362473693,,2019,2019,UKF,East Midlands,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
114.402999,,2019,2019,UKF,East Midlands,B,B,cvm,Chained Volume Measure,aix,Annual index
2.259264365,,2019,2019,UKF,East Midlands,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
97.74865314,,2019,2019,UKF,East Midlands,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
-1.29765479,,2019,2019,UKF,East Midlands,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
0.011126782,,2019,2019,UKF,East Midlands,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
99.26709996,,2019,2019,UKF,East Midlands,C,C,cvm,Chained Volume Measure,aix,Annual index
-11.37211082,,2019,2019,UKF,East Midlands,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
84.06150236,,2019,2019,UKF,East Midlands,D,D,cvm,Chained Volume Measure,aix,Annual index
101.6271457,,2019,2019,UKF,East Midlands,E,E,cvm,Chained Volume Measure,aix,Annual index
0.164286056,,2019,2019,UKF,East Midlands,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
109.724163,,2019,2019,UKF,East Midlands,F,F,cvm,Chained Volume Measure,aix,Annual index
4.931870733,,2019,2019,UKF,East Midlands,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
106.018763,,2019,2019,UKF,East Midlands,G,G,cvm,Chained Volume Measure,aix,Annual index
1.00138303,,2019,2019,UKF,East Midlands,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
104.0452581,,2019,2019,UKF,East Midlands,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
0.43607978,,2019,2019,UKF,East Midlands,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
105.1814227,,2019,2019,UKF,East Midlands,H,H,cvm,Chained Volume Measure,aix,Annual index
0.206329348,,2019,2019,UKF,East Midlands,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
3.87470186,,2019,2019,UKF,East Midlands,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
108.4707873,,2019,2019,UKF,East Midlands,I,I,cvm,Chained Volume Measure,aix,Annual index
-1.602844186,,2019,2019,UKF,East Midlands,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
114.7163686,,2019,2019,UKF,East Midlands,J,J,cvm,Chained Volume Measure,aix,Annual index
5.448149122,,2019,2019,UKF,East Midlands,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
107.445997,,2019,2019,UKF,East Midlands,K,K,cvm,Chained Volume Measure,aix,Annual index
0.016055204,,2019,2019,UKF,East Midlands,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
103.3044259,,2019,2019,UKF,East Midlands,L,L,cvm,Chained Volume Measure,aix,Annual index
1.250092698,,2019,2019,UKF,East Midlands,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
106.9717181,,2019,2019,UKF,East Midlands,M,M,cvm,Chained Volume Measure,aix,Annual index
92.82602543,,2019,2019,UKF,East Midlands,N,N,cvm,Chained Volume Measure,aix,Annual index
-9.729212548,,2019,2019,UKF,East Midlands,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
94.28791163,,2019,2019,UKF,East Midlands,O,O,cvm,Chained Volume Measure,aix,Annual index
-0.764294351,,2019,2019,UKF,East Midlands,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
5.971962902,,2019,2019,UKF,East Midlands,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
110.9715,,2019,2019,UKF,East Midlands,P,P,cvm,Chained Volume Measure,aix,Annual index
2.382350926,,2019,2019,UKF,East Midlands,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
101.5727925,,2019,2019,UKF,East Midlands,Q,Q,cvm,Chained Volume Measure,aix,Annual index
-3.670443591,,2019,2019,UKF,East Midlands,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
100.7096688,,2019,2019,UKF,East Midlands,R,R,cvm,Chained Volume Measure,aix,Annual index
-6.316803162,,2019,2019,UKF,East Midlands,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
97.0538726,,2019,2019,UKF,East Midlands,S,S,cvm,Chained Volume Measure,aix,Annual index
105.5915325,,2019,2019,UKF,East Midlands,T,T,cvm,Chained Volume Measure,aix,Annual index
4.317410176,,2019,2019,UKF,East Midlands,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
100.2470989,,2019,2019,UKG,West Midlands,A,A,cvm,Chained Volume Measure,aix,Annual index
1.726539811,,2019,2019,UKG,West Midlands,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
104.0008923,,2019,2019,UKG,West Midlands,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
-0.810831036,,2019,2019,UKG,West Midlands,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
119.3126839,,2019,2019,UKG,West Midlands,B,B,cvm,Chained Volume Measure,aix,Annual index
-4.857376241,,2019,2019,UKG,West Midlands,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
98.42247574,,2019,2019,UKG,West Midlands,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
-5.877301133,,2019,2019,UKG,West Midlands,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
-6.315476091,,2019,2019,UKG,West Midlands,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
99.70888022,,2019,2019,UKG,West Midlands,C,C,cvm,Chained Volume Measure,aix,Annual index
-7.839894714,,2019,2019,UKG,West Midlands,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
86.07156333,,2019,2019,UKG,West Midlands,D,D,cvm,Chained Volume Measure,aix,Annual index
101.4032365,,2019,2019,UKG,West Midlands,E,E,cvm,Chained Volume Measure,aix,Annual index
1.533585855,,2019,2019,UKG,West Midlands,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
112.6824567,,2019,2019,UKG,West Midlands,F,F,cvm,Chained Volume Measure,aix,Annual index
7.492755195,,2019,2019,UKG,West Midlands,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
-0.735684999,,2019,2019,UKG,West Midlands,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
105.6784909,,2019,2019,UKG,West Midlands,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.184099366,,2019,2019,UKG,West Midlands,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
104.8075166,,2019,2019,UKG,West Midlands,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
2.507558773,,2019,2019,UKG,West Midlands,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
106.0325232,,2019,2019,UKG,West Midlands,H,H,cvm,Chained Volume Measure,aix,Annual index
102.7584878,,2019,2019,UKG,West Midlands,I,I,cvm,Chained Volume Measure,aix,Annual index
1.849716768,,2019,2019,UKG,West Midlands,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
118.1327799,,2019,2019,UKG,West Midlands,J,J,cvm,Chained Volume Measure,aix,Annual index
4.794398538,,2019,2019,UKG,West Midlands,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
5.365038763,,2019,2019,UKG,West Midlands,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
99.84303169,,2019,2019,UKG,West Midlands,K,K,cvm,Chained Volume Measure,aix,Annual index
100.3052984,,2019,2019,UKG,West Midlands,L,L,cvm,Chained Volume Measure,aix,Annual index
-1.350479817,,2019,2019,UKG,West Midlands,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
107.7967362,,2019,2019,UKG,West Midlands,M,M,cvm,Chained Volume Measure,aix,Annual index
-2.064211296,,2019,2019,UKG,West Midlands,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
3.731699678,,2019,2019,UKG,West Midlands,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
114.489906,,2019,2019,UKG,West Midlands,N,N,cvm,Chained Volume Measure,aix,Annual index
-6.146574115,,2019,2019,UKG,West Midlands,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
95.42236945,,2019,2019,UKG,West Midlands,O,O,cvm,Chained Volume Measure,aix,Annual index
105.5069682,,2019,2019,UKG,West Midlands,P,P,cvm,Chained Volume Measure,aix,Annual index
-2.076928758,,2019,2019,UKG,West Midlands,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
104.9330375,,2019,2019,UKG,West Midlands,Q,Q,cvm,Chained Volume Measure,aix,Annual index
-0.071631175,,2019,2019,UKG,West Midlands,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
100.0603955,,2019,2019,UKG,West Midlands,R,R,cvm,Chained Volume Measure,aix,Annual index
-5.395723301,,2019,2019,UKG,West Midlands,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
100.4747246,,2019,2019,UKG,West Midlands,S,S,cvm,Chained Volume Measure,aix,Annual index
-5.05237881,,2019,2019,UKG,West Midlands,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
8.629272252,,2019,2019,UKG,West Midlands,T,T,cvm,Chained Volume Measure,gra,Annual growth rate
116.5238868,,2019,2019,UKG,West Midlands,T,T,cvm,Chained Volume Measure,aix,Annual index
94.70428023,,2019,2019,UKH,East of England,A,A,cvm,Chained Volume Measure,aix,Annual index
0.160309946,,2019,2019,UKH,East of England,A,A,cvm,Chained Volume Measure,gra,Annual growth rate
-0.309390281,,2019,2019,UKH,East of England,A--T,A--T,cvm,Chained Volume Measure,gra,Annual growth rate
105.811028,,2019,2019,UKH,East of England,A--T,A--T,cvm,Chained Volume Measure,aix,Annual index
-2.935620313,,2019,2019,UKH,East of England,B,B,cvm,Chained Volume Measure,gra,Annual growth rate
92.59756881,,2019,2019,UKH,East of England,B,B,cvm,Chained Volume Measure,aix,Annual index
1.430451972,,2019,2019,UKH,East of England,B--E,B--E,cvm,Chained Volume Measure,gra,Annual growth rate
105.6632699,,2019,2019,UKH,East of England,B--E,B--E,cvm,Chained Volume Measure,aix,Annual index
106.4502695,,2019,2019,UKH,East of England,C,C,cvm,Chained Volume Measure,aix,Annual index
1.751740596,,2019,2019,UKH,East of England,C,C,cvm,Chained Volume Measure,gra,Annual growth rate
99.59160776,,2019,2019,UKH,East of England,D,D,cvm,Chained Volume Measure,aix,Annual index
0.287615619,,2019,2019,UKH,East of England,D,D,cvm,Chained Volume Measure,gra,Annual growth rate
-0.173898075,,2019,2019,UKH,East of England,E,E,cvm,Chained Volume Measure,gra,Annual growth rate
103.9439209,,2019,2019,UKH,East of England,E,E,cvm,Chained Volume Measure,aix,Annual index
-1.478156947,,2019,2019,UKH,East of England,F,F,cvm,Chained Volume Measure,gra,Annual growth rate
106.7036227,,2019,2019,UKH,East of England,F,F,cvm,Chained Volume Measure,aix,Annual index
-5.64292404,,2019,2019,UKH,East of England,G,G,cvm,Chained Volume Measure,gra,Annual growth rate
102.4443562,,2019,2019,UKH,East of England,G,G,cvm,Chained Volume Measure,aix,Annual index
-0.494995613,,2019,2019,UKH,East of England,G--T,G--T,cvm,Chained Volume Measure,gra,Annual growth rate
105.891249,,2019,2019,UKH,East of England,G--T,G--T,cvm,Chained Volume Measure,aix,Annual index
-4.758212138,,2019,2019,UKH,East of England,H,H,cvm,Chained Volume Measure,gra,Annual growth rate
102.2435585,,2019,2019,UKH,East of England,H,H,cvm,Chained Volume Measure,aix,Annual index
-2.732854219,,2019,2019,UKH,East of England,I,I,cvm,Chained Volume Measure,gra,Annual growth rate
101.1799754,,2019,2019,UKH,East of England,I,I,cvm,Chained Volume Measure,aix,Annual index
110.0874371,,2019,2019,UKH,East of England,J,J,cvm,Chained Volume Measure,aix,Annual index
4.214407718,,2019,2019,UKH,East of England,J,J,cvm,Chained Volume Measure,gra,Annual growth rate
107.6493691,,2019,2019,UKH,East of England,K,K,cvm,Chained Volume Measure,aix,Annual index
2.056176711,,2019,2019,UKH,East of England,K,K,cvm,Chained Volume Measure,gra,Annual growth rate
103.6195815,,2019,2019,UKH,East of England,L,L,cvm,Chained Volume Measure,aix,Annual index
-0.425886385,,2019,2019,UKH,East of England,L,L,cvm,Chained Volume Measure,gra,Annual growth rate
116.9394002,,2019,2019,UKH,East of England,M,M,cvm,Chained Volume Measure,aix,Annual index
0.741043364,,2019,2019,UKH,East of England,M,M,cvm,Chained Volume Measure,gra,Annual growth rate
112.3338656,,2019,2019,UKH,East of England,N,N,cvm,Chained Volume Measure,aix,Annual index
1.476131623,,2019,2019,UKH,East of England,N,N,cvm,Chained Volume Measure,gra,Annual growth rate
89.14661773,,2019,2019,UKH,East of England,O,O,cvm,Chained Volume Measure,aix,Annual index
-4.861471422,,2019,2019,UKH,East of England,O,O,cvm,Chained Volume Measure,gra,Annual growth rate
8.53988626,,2019,2019,UKH,East of England,P,P,cvm,Chained Volume Measure,gra,Annual growth rate
112.3822528,,2019,2019,UKH,East of England,P,P,cvm,Chained Volume Measure,aix,Annual index
107.8860716,,2019,2019,UKH,East of England,Q,Q,cvm,Chained Volume Measure,aix,Annual index
0.551528795,,2019,2019,UKH,East of England,Q,Q,cvm,Chained Volume Measure,gra,Annual growth rate
107.480508,,2019,2019,UKH,East of England,R,R,cvm,Chained Volume Measure,aix,Annual index
-3.386669931,,2019,2019,UKH,East of England,R,R,cvm,Chained Volume Measure,gra,Annual growth rate
-3.729962582,,2019,2019,UKH,East of England,S,S,cvm,Chained Volume Measure,gra,Annual growth rate
93.97343785,,2019,2019,UKH,East of England,S,S,cvm,Chained Volume Measure,aix,Annual index
