v4_1,Data Marking,calendar-years,Time,nuts,geography,sic-unofficial,UnofficialStandardIndustrialClassification,type-of-prices,Prices,quarterly-index-and-growth-rate,GrowthRate
-5.5,,2020,2020,UKK,South West,A,A,cvm,Chained volume measure,gra,Annual growth rate
89.3,,2020,2020,UKK,South West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-10.7,,2020,2020,UKK,South West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
132.4,,2020,2020,UKK,South West,B,B,cvm,Chained volume measure,aix,Annual index
32.4,,2020,2020,UKK,South West,B,B,cvm,Chained volume measure,gra,Annual growth rate
100.9,,2020,2020,UKK,South West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
0.9,,2020,2020,UKK,South West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
100.4,,2020,2020,UKK,South West,C,C,cvm,Chained volume measure,aix,Annual index
0.4,,2020,2020,UKK,South West,C,C,cvm,Chained volume measure,gra,Annual growth rate
88.9,,2020,2020,UKK,South West,D,D,cvm,Chained volume measure,aix,Annual index
-11.1,,2020,2020,UKK,South West,D,D,cvm,Chained volume measure,gra,Annual growth rate
110.3,,2020,2020,UKK,South West,E,E,cvm,Chained volume measure,aix,Annual index
10.3,,2020,2020,UKK,South West,E,E,cvm,Chained volume measure,gra,Annual growth rate
86.1,,2020,2020,UKK,South West,F,F,cvm,Chained volume measure,aix,Annual index
-13.9,,2020,2020,UKK,South West,F,F,cvm,Chained volume measure,gra,Annual growth rate
78.8,,2020,2020,UKK,South West,G,G,cvm,Chained volume measure,aix,Annual index
-21.2,,2020,2020,UKK,South West,G,G,cvm,Chained volume measure,gra,Annual growth rate
87.3,,2020,2020,UKK,South West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-12.7,,2020,2020,UKK,South West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
77.3,,2020,2020,UKK,South West,H,H,cvm,Chained volume measure,aix,Annual index
-22.7,,2020,2020,UKK,South West,H,H,cvm,Chained volume measure,gra,Annual growth rate
60.2,,2020,2020,UKK,South West,I,I,cvm,Chained volume measure,aix,Annual index
-39.8,,2020,2020,UKK,South West,I,I,cvm,Chained volume measure,gra,Annual growth rate
107.7,,2020,2020,UKK,South West,J,J,cvm,Chained volume measure,aix,Annual index
7.7,,2020,2020,UKK,South West,J,J,cvm,Chained volume measure,gra,Annual growth rate
96.2,,2020,2020,UKK,South West,K,K,cvm,Chained volume measure,aix,Annual index
-3.8,,2020,2020,UKK,South West,K,K,cvm,Chained volume measure,gra,Annual growth rate
98,,2020,2020,UKK,South West,L,L,cvm,Chained volume measure,aix,Annual index
-2,,2020,2020,UKK,South West,L,L,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2020,2020,UKK,South West,M,M,cvm,Chained volume measure,aix,Annual index
-6.2,,2020,2020,UKK,South West,M,M,cvm,Chained volume measure,gra,Annual growth rate
98.4,,2020,2020,UKK,South West,N,N,cvm,Chained volume measure,aix,Annual index
-1.6,,2020,2020,UKK,South West,N,N,cvm,Chained volume measure,gra,Annual growth rate
95.8,,2020,2020,UKK,South West,O,O,cvm,Chained volume measure,aix,Annual index
-4.2,,2020,2020,UKK,South West,O,O,cvm,Chained volume measure,gra,Annual growth rate
82.9,,2020,2020,UKK,South West,P,P,cvm,Chained volume measure,aix,Annual index
-17.1,,2020,2020,UKK,South West,P,P,cvm,Chained volume measure,gra,Annual growth rate
67.6,,2020,2020,UKK,South West,Q,Q,cvm,Chained volume measure,aix,Annual index
-32.4,,2020,2020,UKK,South West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
69.4,,2020,2020,UKK,South West,R,R,cvm,Chained volume measure,aix,Annual index
-30.6,,2020,2020,UKK,South West,R,R,cvm,Chained volume measure,gra,Annual growth rate
84,,2020,2020,UKK,South West,S,S,cvm,Chained volume measure,aix,Annual index
-16,,2020,2020,UKK,South West,S,S,cvm,Chained volume measure,gra,Annual growth rate
75.3,,2020,2020,UKK,South West,T,T,cvm,Chained volume measure,aix,Annual index
-24.7,,2020,2020,UKK,South West,T,T,cvm,Chained volume measure,gra,Annual growth rate
114.6,,2020,2020,UKL,Wales,A,A,cvm,Chained volume measure,aix,Annual index
14.6,,2020,2020,UKL,Wales,A,A,cvm,Chained volume measure,gra,Annual growth rate
89.6,,2020,2020,UKL,Wales,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-10.4,,2020,2020,UKL,Wales,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
92.8,,2020,2020,UKL,Wales,B,B,cvm,Chained volume measure,aix,Annual index
-7.2,,2020,2020,UKL,Wales,B,B,cvm,Chained volume measure,gra,Annual growth rate
101.2,,2020,2020,UKL,Wales,B--E,B--E,cvm,Chained volume measure,aix,Annual index
1.2,,2020,2020,UKL,Wales,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
101,,2020,2020,UKL,Wales,C,C,cvm,Chained volume measure,aix,Annual index
1,,2020,2020,UKL,Wales,C,C,cvm,Chained volume measure,gra,Annual growth rate
105,,2020,2020,UKL,Wales,D,D,cvm,Chained volume measure,aix,Annual index
5,,2020,2020,UKL,Wales,D,D,cvm,Chained volume measure,gra,Annual growth rate
98.1,,2020,2020,UKL,Wales,E,E,cvm,Chained volume measure,aix,Annual index
-1.9,,2020,2020,UKL,Wales,E,E,cvm,Chained volume measure,gra,Annual growth rate
87.7,,2020,2020,UKL,Wales,F,F,cvm,Chained volume measure,aix,Annual index
-12.3,,2020,2020,UKL,Wales,F,F,cvm,Chained volume measure,gra,Annual growth rate
78.6,,2020,2020,UKL,Wales,G,G,cvm,Chained volume measure,aix,Annual index
-21.4,,2020,2020,UKL,Wales,G,G,cvm,Chained volume measure,gra,Annual growth rate
86,,2020,2020,UKL,Wales,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-14,,2020,2020,UKL,Wales,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
73.6,,2020,2020,UKL,Wales,H,H,cvm,Chained volume measure,aix,Annual index
-26.4,,2020,2020,UKL,Wales,H,H,cvm,Chained volume measure,gra,Annual growth rate
56.6,,2020,2020,UKL,Wales,I,I,cvm,Chained volume measure,aix,Annual index
-43.4,,2020,2020,UKL,Wales,I,I,cvm,Chained volume measure,gra,Annual growth rate
92.7,,2020,2020,UKL,Wales,J,J,cvm,Chained volume measure,aix,Annual index
-7.3,,2020,2020,UKL,Wales,J,J,cvm,Chained volume measure,gra,Annual growth rate
102.8,,2020,2020,UKL,Wales,K,K,cvm,Chained volume measure,aix,Annual index
2.8,,2020,2020,UKL,Wales,K,K,cvm,Chained volume measure,gra,Annual growth rate
100.6,,2020,2020,UKL,Wales,L,L,cvm,Chained volume measure,aix,Annual index
0.6,,2020,2020,UKL,Wales,L,L,cvm,Chained volume measure,gra,Annual growth rate
93.8,,2020,2020,UKL,Wales,M,M,cvm,Chained volume measure,aix,Annual index
-6.2,,2020,2020,UKL,Wales,M,M,cvm,Chained volume measure,gra,Annual growth rate
92.5,,2020,2020,UKL,Wales,N,N,cvm,Chained volume measure,aix,Annual index
-7.5,,2020,2020,UKL,Wales,N,N,cvm,Chained volume measure,gra,Annual growth rate
101.3,,2020,2020,UKL,Wales,O,O,cvm,Chained volume measure,aix,Annual index
1.3,,2020,2020,UKL,Wales,O,O,cvm,Chained volume measure,gra,Annual growth rate
79.8,,2020,2020,UKL,Wales,P,P,cvm,Chained volume measure,aix,Annual index
-20.2,,2020,2020,UKL,Wales,P,P,cvm,Chained volume measure,gra,Annual growth rate
70,,2020,2020,UKL,Wales,Q,Q,cvm,Chained volume measure,aix,Annual index
-30,,2020,2020,UKL,Wales,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
75.7,,2020,2020,UKL,Wales,R,R,cvm,Chained volume measure,aix,Annual index
-24.3,,2020,2020,UKL,Wales,R,R,cvm,Chained volume measure,gra,Annual growth rate
87,,2020,2020,UKL,Wales,S,S,cvm,Chained volume measure,aix,Annual index
-13,,2020,2020,UKL,Wales,S,S,cvm,Chained volume measure,gra,Annual growth rate
73.7,,2020,2020,UKL,Wales,T,T,cvm,Chained volume measure,aix,Annual index
-26.3,,2020,2020,UKL,Wales,T,T,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,A,A,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,A,A,cvm,Chained volume measure,gra,Annual growth rate
94.3,,2020,2020,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,aix,Annual index
-5.7,,2020,2020,UKZ,Extra-regio,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2020,2020,UKZ,Extra-regio,B,B,cvm,Chained volume measure,aix,Annual index
-4.4,,2020,2020,UKZ,Extra-regio,B,B,cvm,Chained volume measure,gra,Annual growth rate
95.6,,2020,2020,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,aix,Annual index
-4.4,,2020,2020,UKZ,Extra-regio,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,C,C,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,C,C,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,D,D,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,D,D,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,E,E,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,E,E,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,F,F,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,F,F,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,G,G,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,G,G,cvm,Chained volume measure,gra,Annual growth rate
79.3,,2020,2020,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,aix,Annual index
-20.7,,2020,2020,UKZ,Extra-regio,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,H,H,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,H,H,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,I,I,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,I,I,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,J,J,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,J,J,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,K,K,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,K,K,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,L,L,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,L,L,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,M,M,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,M,M,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,N,N,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,N,N,cvm,Chained volume measure,gra,Annual growth rate
79.3,,2020,2020,UKZ,Extra-regio,O,O,cvm,Chained volume measure,aix,Annual index
-20.7,,2020,2020,UKZ,Extra-regio,O,O,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,P,P,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,P,P,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,R,R,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,R,R,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,S,S,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,S,S,cvm,Chained volume measure,gra,Annual growth rate
,.,2020,2020,UKZ,Extra-regio,T,T,cvm,Chained volume measure,aix,Annual index
,.,2020,2020,UKZ,Extra-regio,T,T,cvm,Chained volume measure,gra,Annual growth rate
101,,2021,2021,UK0,England,A,A,cvm,Chained volume measure,aix,Annual index
7.4,,2021,2021,UK0,England,A,A,cvm,Chained volume measure,gra,Annual growth rate
96.6,,2021,2021,UK0,England,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.1,,2021,2021,UK0,England,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
107.1,,2021,2021,UK0,England,B,B,cvm,Chained volume measure,aix,Annual index
4.4,,2021,2021,UK0,England,B,B,cvm,Chained volume measure,gra,Annual growth rate
110.8,,2021,2021,UK0,England,B--E,B--E,cvm,Chained volume measure,aix,Annual index
8.9,,2021,2021,UK0,England,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
109.7,,2021,2021,UK0,England,C,C,cvm,Chained volume measure,aix,Annual index
9.6,,2021,2021,UK0,England,C,C,cvm,Chained volume measure,gra,Annual growth rate
116.1,,2021,2021,UK0,England,D,D,cvm,Chained volume measure,aix,Annual index
5.5,,2021,2021,UK0,England,D,D,cvm,Chained volume measure,gra,Annual growth rate
114.2,,2021,2021,UK0,England,E,E,cvm,Chained volume measure,aix,Annual index
8.1,,2021,2021,UK0,England,E,E,cvm,Chained volume measure,gra,Annual growth rate
98.2,,2021,2021,UK0,England,F,F,cvm,Chained volume measure,aix,Annual index
13.3,,2021,2021,UK0,England,F,F,cvm,Chained volume measure,gra,Annual growth rate
84.7,,2021,2021,UK0,England,G,G,cvm,Chained volume measure,aix,Annual index
3.8,,2021,2021,UK0,England,G,G,cvm,Chained volume measure,gra,Annual growth rate
94.4,,2021,2021,UK0,England,G--T,G--T,cvm,Chained volume measure,aix,Annual index
7.6,,2021,2021,UK0,England,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
78.2,,2021,2021,UK0,England,H,H,cvm,Chained volume measure,aix,Annual index
14.9,,2021,2021,UK0,England,H,H,cvm,Chained volume measure,gra,Annual growth rate
79.7,,2021,2021,UK0,England,I,I,cvm,Chained volume measure,aix,Annual index
32.4,,2021,2021,UK0,England,I,I,cvm,Chained volume measure,gra,Annual growth rate
104.3,,2021,2021,UK0,England,J,J,cvm,Chained volume measure,aix,Annual index
5.8,,2021,2021,UK0,England,J,J,cvm,Chained volume measure,gra,Annual growth rate
106.8,,2021,2021,UK0,England,K,K,cvm,Chained volume measure,aix,Annual index
5.8,,2021,2021,UK0,England,K,K,cvm,Chained volume measure,gra,Annual growth rate
100,,2021,2021,UK0,England,L,L,cvm,Chained volume measure,aix,Annual index
0.2,,2021,2021,UK0,England,L,L,cvm,Chained volume measure,gra,Annual growth rate
101.4,,2021,2021,UK0,England,M,M,cvm,Chained volume measure,aix,Annual index
9.5,,2021,2021,UK0,England,M,M,cvm,Chained volume measure,gra,Annual growth rate
98.8,,2021,2021,UK0,England,N,N,cvm,Chained volume measure,aix,Annual index
11.1,,2021,2021,UK0,England,N,N,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2021,2021,UK0,England,O,O,cvm,Chained volume measure,aix,Annual index
2.2,,2021,2021,UK0,England,O,O,cvm,Chained volume measure,gra,Annual growth rate
92.9,,2021,2021,UK0,England,P,P,cvm,Chained volume measure,aix,Annual index
12.4,,2021,2021,UK0,England,P,P,cvm,Chained volume measure,gra,Annual growth rate
84.2,,2021,2021,UK0,England,Q,Q,cvm,Chained volume measure,aix,Annual index
22.8,,2021,2021,UK0,England,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
86.3,,2021,2021,UK0,England,R,R,cvm,Chained volume measure,aix,Annual index
20.6,,2021,2021,UK0,England,R,R,cvm,Chained volume measure,gra,Annual growth rate
78.6,,2021,2021,UK0,England,S,S,cvm,Chained volume measure,aix,Annual index
-9.1,,2021,2021,UK0,England,S,S,cvm,Chained volume measure,gra,Annual growth rate
74,,2021,2021,UK0,England,T,T,cvm,Chained volume measure,aix,Annual index
-5.1,,2021,2021,UK0,England,T,T,cvm,Chained volume measure,gra,Annual growth rate
108.9,,2021,2021,UKC,North East,A,A,cvm,Chained volume measure,aix,Annual index
18.6,,2021,2021,UKC,North East,A,A,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKC,North East,A--T,A--T,cvm,Chained volume measure,aix,Annual index
8.6,,2021,2021,UKC,North East,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
93,,2021,2021,UKC,North East,B,B,cvm,Chained volume measure,aix,Annual index
16.4,,2021,2021,UKC,North East,B,B,cvm,Chained volume measure,gra,Annual growth rate
106.8,,2021,2021,UKC,North East,B--E,B--E,cvm,Chained volume measure,aix,Annual index
8.3,,2021,2021,UKC,North East,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
110.4,,2021,2021,UKC,North East,C,C,cvm,Chained volume measure,aix,Annual index
10.3,,2021,2021,UKC,North East,C,C,cvm,Chained volume measure,gra,Annual growth rate
84.7,,2021,2021,UKC,North East,D,D,cvm,Chained volume measure,aix,Annual index
-2.7,,2021,2021,UKC,North East,D,D,cvm,Chained volume measure,gra,Annual growth rate
111.5,,2021,2021,UKC,North East,E,E,cvm,Chained volume measure,aix,Annual index
4.1,,2021,2021,UKC,North East,E,E,cvm,Chained volume measure,gra,Annual growth rate
89.4,,2021,2021,UKC,North East,F,F,cvm,Chained volume measure,aix,Annual index
15.1,,2021,2021,UKC,North East,F,F,cvm,Chained volume measure,gra,Annual growth rate
84.3,,2021,2021,UKC,North East,G,G,cvm,Chained volume measure,aix,Annual index
7.9,,2021,2021,UKC,North East,G,G,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2021,2021,UKC,North East,G--T,G--T,cvm,Chained volume measure,aix,Annual index
8.2,,2021,2021,UKC,North East,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
80.8,,2021,2021,UKC,North East,H,H,cvm,Chained volume measure,aix,Annual index
5.5,,2021,2021,UKC,North East,H,H,cvm,Chained volume measure,gra,Annual growth rate
85.6,,2021,2021,UKC,North East,I,I,cvm,Chained volume measure,aix,Annual index
30.2,,2021,2021,UKC,North East,I,I,cvm,Chained volume measure,gra,Annual growth rate
104.9,,2021,2021,UKC,North East,J,J,cvm,Chained volume measure,aix,Annual index
7.8,,2021,2021,UKC,North East,J,J,cvm,Chained volume measure,gra,Annual growth rate
91.5,,2021,2021,UKC,North East,K,K,cvm,Chained volume measure,aix,Annual index
0.7,,2021,2021,UKC,North East,K,K,cvm,Chained volume measure,gra,Annual growth rate
101,,2021,2021,UKC,North East,L,L,cvm,Chained volume measure,aix,Annual index
0.1,,2021,2021,UKC,North East,L,L,cvm,Chained volume measure,gra,Annual growth rate
101.9,,2021,2021,UKC,North East,M,M,cvm,Chained volume measure,aix,Annual index
11.7,,2021,2021,UKC,North East,M,M,cvm,Chained volume measure,gra,Annual growth rate
98,,2021,2021,UKC,North East,N,N,cvm,Chained volume measure,aix,Annual index
6.8,,2021,2021,UKC,North East,N,N,cvm,Chained volume measure,gra,Annual growth rate
96.3,,2021,2021,UKC,North East,O,O,cvm,Chained volume measure,aix,Annual index
6.6,,2021,2021,UKC,North East,O,O,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKC,North East,P,P,cvm,Chained volume measure,aix,Annual index
13.1,,2021,2021,UKC,North East,P,P,cvm,Chained volume measure,gra,Annual growth rate
85.5,,2021,2021,UKC,North East,Q,Q,cvm,Chained volume measure,aix,Annual index
18.6,,2021,2021,UKC,North East,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
79.3,,2021,2021,UKC,North East,R,R,cvm,Chained volume measure,aix,Annual index
24.3,,2021,2021,UKC,North East,R,R,cvm,Chained volume measure,gra,Annual growth rate
81,,2021,2021,UKC,North East,S,S,cvm,Chained volume measure,aix,Annual index
-6.1,,2021,2021,UKC,North East,S,S,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKC,North East,T,T,cvm,Chained volume measure,aix,Annual index
11.9,,2021,2021,UKC,North East,T,T,cvm,Chained volume measure,gra,Annual growth rate
95.2,,2021,2021,UKD,North West,A,A,cvm,Chained volume measure,aix,Annual index
-2.6,,2021,2021,UKD,North West,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.1,,2021,2021,UKD,North West,A--T,A--T,cvm,Chained volume measure,aix,Annual index
9.2,,2021,2021,UKD,North West,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
90.2,,2021,2021,UKD,North West,B,B,cvm,Chained volume measure,aix,Annual index
18.7,,2021,2021,UKD,North West,B,B,cvm,Chained volume measure,gra,Annual growth rate
115.9,,2021,2021,UKD,North West,B--E,B--E,cvm,Chained volume measure,aix,Annual index
10.4,,2021,2021,UKD,North West,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
114.8,,2021,2021,UKD,North West,C,C,cvm,Chained volume measure,aix,Annual index
11.2,,2021,2021,UKD,North West,C,C,cvm,Chained volume measure,gra,Annual growth rate
132.9,,2021,2021,UKD,North West,D,D,cvm,Chained volume measure,aix,Annual index
3.9,,2021,2021,UKD,North West,D,D,cvm,Chained volume measure,gra,Annual growth rate
113.7,,2021,2021,UKD,North West,E,E,cvm,Chained volume measure,aix,Annual index
8.1,,2021,2021,UKD,North West,E,E,cvm,Chained volume measure,gra,Annual growth rate
103.7,,2021,2021,UKD,North West,F,F,cvm,Chained volume measure,aix,Annual index
15.2,,2021,2021,UKD,North West,F,F,cvm,Chained volume measure,gra,Annual growth rate
85,,2021,2021,UKD,North West,G,G,cvm,Chained volume measure,aix,Annual index
3.5,,2021,2021,UKD,North West,G,G,cvm,Chained volume measure,gra,Annual growth rate
92.6,,2021,2021,UKD,North West,G--T,G--T,cvm,Chained volume measure,aix,Annual index
8.5,,2021,2021,UKD,North West,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
80,,2021,2021,UKD,North West,H,H,cvm,Chained volume measure,aix,Annual index
11.3,,2021,2021,UKD,North West,H,H,cvm,Chained volume measure,gra,Annual growth rate
80.8,,2021,2021,UKD,North West,I,I,cvm,Chained volume measure,aix,Annual index
36.5,,2021,2021,UKD,North West,I,I,cvm,Chained volume measure,gra,Annual growth rate
108.5,,2021,2021,UKD,North West,J,J,cvm,Chained volume measure,aix,Annual index
5.3,,2021,2021,UKD,North West,J,J,cvm,Chained volume measure,gra,Annual growth rate
104.8,,2021,2021,UKD,North West,K,K,cvm,Chained volume measure,aix,Annual index
12.4,,2021,2021,UKD,North West,K,K,cvm,Chained volume measure,gra,Annual growth rate
100.8,,2021,2021,UKD,North West,L,L,cvm,Chained volume measure,aix,Annual index
0.1,,2021,2021,UKD,North West,L,L,cvm,Chained volume measure,gra,Annual growth rate
98.5,,2021,2021,UKD,North West,M,M,cvm,Chained volume measure,aix,Annual index
9.4,,2021,2021,UKD,North West,M,M,cvm,Chained volume measure,gra,Annual growth rate
97.7,,2021,2021,UKD,North West,N,N,cvm,Chained volume measure,aix,Annual index
10.3,,2021,2021,UKD,North West,N,N,cvm,Chained volume measure,gra,Annual growth rate
94.1,,2021,2021,UKD,North West,O,O,cvm,Chained volume measure,aix,Annual index
2,,2021,2021,UKD,North West,O,O,cvm,Chained volume measure,gra,Annual growth rate
93.5,,2021,2021,UKD,North West,P,P,cvm,Chained volume measure,aix,Annual index
12,,2021,2021,UKD,North West,P,P,cvm,Chained volume measure,gra,Annual growth rate
83.4,,2021,2021,UKD,North West,Q,Q,cvm,Chained volume measure,aix,Annual index
22.5,,2021,2021,UKD,North West,Q,Q,cvm,Chained volume measure,gra,Annual growth rate
83.4,,2021,2021,UKD,North West,R,R,cvm,Chained volume measure,aix,Annual index
23,,2021,2021,UKD,North West,R,R,cvm,Chained volume measure,gra,Annual growth rate
77.3,,2021,2021,UKD,North West,S,S,cvm,Chained volume measure,aix,Annual index
-8.9,,2021,2021,UKD,North West,S,S,cvm,Chained volume measure,gra,Annual growth rate
104.8,,2021,2021,UKD,North West,T,T,cvm,Chained volume measure,aix,Annual index
25.3,,2021,2021,UKD,North West,T,T,cvm,Chained volume measure,gra,Annual growth rate
101,,2021,2021,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,aix,Annual index
9.4,,2021,2021,UKE,Yorkshire and The Humber,A,A,cvm,Chained volume measure,gra,Annual growth rate
97.4,,2021,2021,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,aix,Annual index
9,,2021,2021,UKE,Yorkshire and The Humber,A--T,A--T,cvm,Chained volume measure,gra,Annual growth rate
101.5,,2021,2021,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,aix,Annual index
15.5,,2021,2021,UKE,Yorkshire and The Humber,B,B,cvm,Chained volume measure,gra,Annual growth rate
112,,2021,2021,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,aix,Annual index
9.6,,2021,2021,UKE,Yorkshire and The Humber,B--E,B--E,cvm,Chained volume measure,gra,Annual growth rate
112.5,,2021,2021,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,aix,Annual index
9.9,,2021,2021,UKE,Yorkshire and The Humber,C,C,cvm,Chained volume measure,gra,Annual growth rate
108.1,,2021,2021,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,aix,Annual index
7.4,,2021,2021,UKE,Yorkshire and The Humber,D,D,cvm,Chained volume measure,gra,Annual growth rate
113.2,,2021,2021,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,aix,Annual index
8.7,,2021,2021,UKE,Yorkshire and The Humber,E,E,cvm,Chained volume measure,gra,Annual growth rate
93.6,,2021,2021,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,aix,Annual index
12.4,,2021,2021,UKE,Yorkshire and The Humber,F,F,cvm,Chained volume measure,gra,Annual growth rate
87,,2021,2021,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,aix,Annual index
4,,2021,2021,UKE,Yorkshire and The Humber,G,G,cvm,Chained volume measure,gra,Annual growth rate
94.2,,2021,2021,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,aix,Annual index
8.5,,2021,2021,UKE,Yorkshire and The Humber,G--T,G--T,cvm,Chained volume measure,gra,Annual growth rate
83.4,,2021,2021,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,aix,Annual index
17.9,,2021,2021,UKE,Yorkshire and The Humber,H,H,cvm,Chained volume measure,gra,Annual growth rate
85.9,,2021,2021,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,aix,Annual index
43,,2021,2021,UKE,Yorkshire and The Humber,I,I,cvm,Chained volume measure,gra,Annual growth rate
104,,2021,2021,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,aix,Annual index
7.9,,2021,2021,UKE,Yorkshire and The Humber,J,J,cvm,Chained volume measure,gra,Annual growth rate
105.6,,2021,2021,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,aix,Annual index
5.9,,2021,2021,UKE,Yorkshire and The Humber,K,K,cvm,Chained volume measure,gra,Annual growth rate
102.3,,2021,2021,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,aix,Annual index
0.1,,2021,2021,UKE,Yorkshire and The Humber,L,L,cvm,Chained volume measure,gra,Annual growth rate
