FeatureCode,DateCode,Measurement,Units,Value
E01019702,2007,IMD rank,ordinal-position,30487
E01028871,2007,IMD rank,ordinal-position,12221
E01028658,2007,IMD rank,ordinal-position,25161
E01020675,2007,IMD rank,ordinal-position,4857
E01018006,2007,IMD rank,ordinal-position,27975
E01015125,2007,IMD rank,ordinal-position,21962
E01027175,2007,IMD rank,ordinal-position,12989
E01002582,2007,IMD rank,ordinal-position,22919
E01002369,2007,IMD rank,ordinal-position,14257
E01016725,2007,IMD rank,ordinal-position,14438
E01009082,2007,IMD rank,ordinal-position,3391
E01013844,2007,IMD rank,ordinal-position,4054
E01025894,2007,IMD rank,ordinal-position,12778
E01000311,2007,IMD rank,ordinal-position,19691
E01012361,2007,IMD rank,ordinal-position,28429
E01030571,2007,IMD rank,ordinal-position,27534
E01026504,2007,IMD rank,ordinal-position,20817
E01012148,2007,IMD rank,ordinal-position,2112
E01024198,2007,IMD rank,ordinal-position,15930
E01007588,2007,IMD rank,ordinal-position,11561
E01001911,2007,IMD rank,ordinal-position,3284
E01030358,2007,IMD rank,ordinal-position,31601
E01025021,2007,IMD rank,ordinal-position,27675
E01008411,2007,IMD rank,ordinal-position,19473
E01010867,2007,IMD rank,ordinal-position,8014
E01023740,2007,IMD rank,ordinal-position,25917
E01023527,2007,IMD rank,ordinal-position,18804
E01006917,2007,IMD rank,ordinal-position,23296
E01018967,2007,IMD rank,ordinal-position,15309
E01022044,2007,IMD rank,ordinal-position,12124
E01005434,2007,IMD rank,ordinal-position,831
E01017484,2007,IMD rank,ordinal-position,11880
E01028746,2007,IMD rank,ordinal-position,31451
E01020763,2007,IMD rank,ordinal-position,2147
E01015213,2007,IMD rank,ordinal-position,14168
E01027263,2007,IMD rank,ordinal-position,28318
E01002670,2007,IMD rank,ordinal-position,17391
E01002457,2007,IMD rank,ordinal-position,9745
E01016813,2007,IMD rank,ordinal-position,22698
E01009170,2007,IMD rank,ordinal-position,15958
E01013932,2007,IMD rank,ordinal-position,10288
E01025982,2007,IMD rank,ordinal-position,30897
E01013719,2007,IMD rank,ordinal-position,6281
E01025769,2007,IMD rank,ordinal-position,29562
E01031929,2007,IMD rank,ordinal-position,31336
E01012236,2007,IMD rank,ordinal-position,28644
E01024286,2007,IMD rank,ordinal-position,26398
E01007676,2007,IMD rank,ordinal-position,8780
E01030446,2007,IMD rank,ordinal-position,29979
E01006193,2007,IMD rank,ordinal-position,29668
E01010955,2007,IMD rank,ordinal-position,20373
E01023615,2007,IMD rank,ordinal-position,28191
E01004699,2007,IMD rank,ordinal-position,11290
E01022132,2007,IMD rank,ordinal-position,9250
E01005522,2007,IMD rank,ordinal-position,10786
E01017572,2007,IMD rank,ordinal-position,29281
E01014691,2007,IMD rank,ordinal-position,5908
E01005309,2007,IMD rank,ordinal-position,10015
E01017359,2007,IMD rank,ordinal-position,14509
E01014478,2007,IMD rank,ordinal-position,12835
E01028834,2007,IMD rank,ordinal-position,16513
E01020851,2007,IMD rank,ordinal-position,21466
E01020638,2007,IMD rank,ordinal-position,10661
E01015301,2007,IMD rank,ordinal-position,16818
E01027351,2007,IMD rank,ordinal-position,7105
E01027138,2007,IMD rank,ordinal-position,14814
E01002545,2007,IMD rank,ordinal-position,5598
E01016901,2007,IMD rank,ordinal-position,19021
E01001062,2007,IMD rank,ordinal-position,23661
E01009045,2007,IMD rank,ordinal-position,9348
E01013807,2007,IMD rank,ordinal-position,26514
E01025857,2007,IMD rank,ordinal-position,22548
E01012324,2007,IMD rank,ordinal-position,19112
E01024374,2007,IMD rank,ordinal-position,3982
E01007764,2007,IMD rank,ordinal-position,1216
E01030534,2007,IMD rank,ordinal-position,25488
E01006281,2007,IMD rank,ordinal-position,18762
E01006068,2007,IMD rank,ordinal-position,7979
E01029593,2007,IMD rank,ordinal-position,5262
E01023703,2007,IMD rank,ordinal-position,32334
E01021397,2007,IMD rank,ordinal-position,28825
E01004787,2007,IMD rank,ordinal-position,464
E01022220,2007,IMD rank,ordinal-position,30536
E01005610,2007,IMD rank,ordinal-position,292
E01017660,2007,IMD rank,ordinal-position,29506
E01022007,2007,IMD rank,ordinal-position,11471
E01017447,2007,IMD rank,ordinal-position,31865
E01014566,2007,IMD rank,ordinal-position,9691
E01028922,2007,IMD rank,ordinal-position,15323
E01028709,2007,IMD rank,ordinal-position,32341
E01020726,2007,IMD rank,ordinal-position,19083
E01013083,2007,IMD rank,ordinal-position,4440
E01031293,2007,IMD rank,ordinal-position,19147
E01027226,2007,IMD rank,ordinal-position,6335
E01002633,2007,IMD rank,ordinal-position,4892
E01001150,2007,IMD rank,ordinal-position,18628
E01009133,2007,IMD rank,ordinal-position,1443
E01011589,2007,IMD rank,ordinal-position,21695
E01025945,2007,IMD rank,ordinal-position,26247
E01012412,2007,IMD rank,ordinal-position,4004
E01024462,2007,IMD rank,ordinal-position,26573
E01007852,2007,IMD rank,ordinal-position,10229
E01030622,2007,IMD rank,ordinal-position,24869
E01024249,2007,IMD rank,ordinal-position,7126
E01007639,2007,IMD rank,ordinal-position,8570
E01019689,2007,IMD rank,ordinal-position,11133
E01030409,2007,IMD rank,ordinal-position,23109
E01006156,2007,IMD rank,ordinal-position,8479
E01010918,2007,IMD rank,ordinal-position,19867
E01022968,2007,IMD rank,ordinal-position,4546
E01029681,2007,IMD rank,ordinal-position,12174
E01029468,2007,IMD rank,ordinal-position,4614
E01021485,2007,IMD rank,ordinal-position,8531
E01004875,2007,IMD rank,ordinal-position,9829
E01003392,2007,IMD rank,ordinal-position,14610
E01003179,2007,IMD rank,ordinal-position,4911
E01017535,2007,IMD rank,ordinal-position,18488
E01000298,2007,IMD rank,ordinal-position,13853
E01014654,2007,IMD rank,ordinal-position,2411
E01004002,2007,IMD rank,ordinal-position,9532
E01016052,2007,IMD rank,ordinal-position,27266
E01020814,2007,IMD rank,ordinal-position,17805
E01013171,2007,IMD rank,ordinal-position,28634
E01001898,2007,IMD rank,ordinal-position,6016
E01031381,2007,IMD rank,ordinal-position,23630
E01027314,2007,IMD rank,ordinal-position,9931
E01008398,2007,IMD rank,ordinal-position,624
E01002721,2007,IMD rank,ordinal-position,5502
E01031168,2007,IMD rank,ordinal-position,14210
E01011890,2007,IMD rank,ordinal-position,22952
E01002508,2007,IMD rank,ordinal-position,5856
E01009221,2007,IMD rank,ordinal-position,6355
E01011677,2007,IMD rank,ordinal-position,3056
E01001025,2007,IMD rank,ordinal-position,26483
E01009008,2007,IMD rank,ordinal-position,13240
E01010194,2007,IMD rank,ordinal-position,30254
E01012500,2007,IMD rank,ordinal-position,26212
E01024550,2007,IMD rank,ordinal-position,20475
E01007940,2007,IMD rank,ordinal-position,1359
E01019990,2007,IMD rank,ordinal-position,3903
E01030710,2007,IMD rank,ordinal-position,10654
E01024337,2007,IMD rank,ordinal-position,32406
E01007727,2007,IMD rank,ordinal-position,3351
E01019777,2007,IMD rank,ordinal-position,6326
E01006244,2007,IMD rank,ordinal-position,7629
E01018294,2007,IMD rank,ordinal-position,23552
E01029556,2007,IMD rank,ordinal-position,15604
E01021573,2007,IMD rank,ordinal-position,18952
E01004963,2007,IMD rank,ordinal-position,17824
E01028073,2007,IMD rank,ordinal-position,19494
E01020090,2007,IMD rank,ordinal-position,27186
E01003480,2007,IMD rank,ordinal-position,4717
E01003267,2007,IMD rank,ordinal-position,6312
E01017623,2007,IMD rank,ordinal-position,23485
E01000386,2007,IMD rank,ordinal-position,6470
E01014742,2007,IMD rank,ordinal-position,31140
E01026792,2007,IMD rank,ordinal-position,8306
E01026579,2007,IMD rank,ordinal-position,26151
E01016140,2007,IMD rank,ordinal-position,8790
E01020902,2007,IMD rank,ordinal-position,1245
E01014529,2007,IMD rank,ordinal-position,5541
E01009969,2007,IMD rank,ordinal-position,8120
E01001986,2007,IMD rank,ordinal-position,15201
E01027402,2007,IMD rank,ordinal-position,30159
E01013046,2007,IMD rank,ordinal-position,24027
E01025096,2007,IMD rank,ordinal-position,20824
E01008486,2007,IMD rank,ordinal-position,9148
E01031256,2007,IMD rank,ordinal-position,29401
E01011765,2007,IMD rank,ordinal-position,12482
E01001113,2007,IMD rank,ordinal-position,8636
E01025908,2007,IMD rank,ordinal-position,27832
E01010282,2007,IMD rank,ordinal-position,3885
E01010069,2007,IMD rank,ordinal-position,9156
E01024425,2007,IMD rank,ordinal-position,20509
E01007815,2007,IMD rank,ordinal-position,5252
E01019865,2007,IMD rank,ordinal-position,15459
E01006332,2007,IMD rank,ordinal-position,9903
E01018382,2007,IMD rank,ordinal-position,14986
E01006119,2007,IMD rank,ordinal-position,25341
E01018169,2007,IMD rank,ordinal-position,22735
E01015288,2007,IMD rank,ordinal-position,4479
E01029644,2007,IMD rank,ordinal-position,20960
E01021661,2007,IMD rank,ordinal-position,26635
E01028161,2007,IMD rank,ordinal-position,12866
E01021448,2007,IMD rank,ordinal-position,18897
E01004838,2007,IMD rank,ordinal-position,4843
E01016888,2007,IMD rank,ordinal-position,21584
E01003355,2007,IMD rank,ordinal-position,23659
E01017711,2007,IMD rank,ordinal-position,9423
E01000474,2007,IMD rank,ordinal-position,10170
E01014830,2007,IMD rank,ordinal-position,10930
E01026880,2007,IMD rank,ordinal-position,21235
E01014617,2007,IMD rank,ordinal-position,28567
E01026667,2007,IMD rank,ordinal-position,15837
E01016015,2007,IMD rank,ordinal-position,11999
E01013134,2007,IMD rank,ordinal-position,8880
E01025184,2007,IMD rank,ordinal-position,804
E01008574,2007,IMD rank,ordinal-position,18894
E01031344,2007,IMD rank,ordinal-position,7103
E01007091,2007,IMD rank,ordinal-position,7217
E01011853,2007,IMD rank,ordinal-position,7706
E01001201,2007,IMD rank,ordinal-position,9910
E01010370,2007,IMD rank,ordinal-position,4174
E01010157,2007,IMD rank,ordinal-position,19017
E01024513,2007,IMD rank,ordinal-position,18289
E01005597,2007,IMD rank,ordinal-position,16662
E01007903,2007,IMD rank,ordinal-position,8128
E01019953,2007,IMD rank,ordinal-position,24449
E01023030,2007,IMD rank,ordinal-position,26091
E01006420,2007,IMD rank,ordinal-position,13179
E01018470,2007,IMD rank,ordinal-position,30393
E01006207,2007,IMD rank,ordinal-position,5361
E01018257,2007,IMD rank,ordinal-position,27003
E01015376,2007,IMD rank,ordinal-position,18161
E01029732,2007,IMD rank,ordinal-position,21959
E01029519,2007,IMD rank,ordinal-position,20366
E01021536,2007,IMD rank,ordinal-position,20660
E01004926,2007,IMD rank,ordinal-position,2148
E01016976,2007,IMD rank,ordinal-position,18744
E01028036,2007,IMD rank,ordinal-position,16249
E01020053,2007,IMD rank,ordinal-position,9153
E01003443,2007,IMD rank,ordinal-position,31552
E01000562,2007,IMD rank,ordinal-position,20434
E01000349,2007,IMD rank,ordinal-position,29633
E01012399,2007,IMD rank,ordinal-position,3693
E01014705,2007,IMD rank,ordinal-position,21637
E01026755,2007,IMD rank,ordinal-position,22306
E01016103,2007,IMD rank,ordinal-position,24738
E01013222,2007,IMD rank,ordinal-position,2484
E01001949,2007,IMD rank,ordinal-position,17603
E01025272,2007,IMD rank,ordinal-position,24204
E01008662,2007,IMD rank,ordinal-position,4434
E01013009,2007,IMD rank,ordinal-position,14685
E01025059,2007,IMD rank,ordinal-position,6737
E01008449,2007,IMD rank,ordinal-position,4796
E01031432,2007,IMD rank,ordinal-position,7077
E01031219,2007,IMD rank,ordinal-position,30302
E01011941,2007,IMD rank,ordinal-position,18458
E01023991,2007,IMD rank,ordinal-position,27449
E01011728,2007,IMD rank,ordinal-position,21253
E01023778,2007,IMD rank,ordinal-position,12146
E01024601,2007,IMD rank,ordinal-position,16569
E01010245,2007,IMD rank,ordinal-position,25110
E01022295,2007,IMD rank,ordinal-position,27000
E01005685,2007,IMD rank,ordinal-position,3445
E01019828,2007,IMD rank,ordinal-position,30093
E01028997,2007,IMD rank,ordinal-position,26947
E01018345,2007,IMD rank,ordinal-position,17731
E01015464,2007,IMD rank,ordinal-position,29268
E01029820,2007,IMD rank,ordinal-position,11717
E01029607,2007,IMD rank,ordinal-position,15693
E01021624,2007,IMD rank,ordinal-position,31566
E01032191,2007,IMD rank,ordinal-position,21880
E01028124,2007,IMD rank,ordinal-position,18080
E01020141,2007,IMD rank,ordinal-position,8042
E01003531,2007,IMD rank,ordinal-position,2042
E01000650,2007,IMD rank,ordinal-position,25024
E01003318,2007,IMD rank,ordinal-position,3381
E01000437,2007,IMD rank,ordinal-position,19898
E01012487,2007,IMD rank,ordinal-position,28197
E01026843,2007,IMD rank,ordinal-position,7070
E01030697,2007,IMD rank,ordinal-position,28377
E01013310,2007,IMD rank,ordinal-position,10339
E01025360,2007,IMD rank,ordinal-position,11495
E01008750,2007,IMD rank,ordinal-position,14259
E01025147,2007,IMD rank,ordinal-position,24114
E01008537,2007,IMD rank,ordinal-position,8863
E01031520,2007,IMD rank,ordinal-position,21285
E01031307,2007,IMD rank,ordinal-position,31173
E01007054,2007,IMD rank,ordinal-position,6019
E01011816,2007,IMD rank,ordinal-position,3512
E01023866,2007,IMD rank,ordinal-position,9132
E01010333,2007,IMD rank,ordinal-position,24462
E01022383,2007,IMD rank,ordinal-position,13024
E01005773,2007,IMD rank,ordinal-position,21952
E01019916,2007,IMD rank,ordinal-position,9783
E01004290,2007,IMD rank,ordinal-position,4422
E01004077,2007,IMD rank,ordinal-position,22391
E01018433,2007,IMD rank,ordinal-position,22937
E01020889,2007,IMD rank,ordinal-position,12575
E01015552,2007,IMD rank,ordinal-position,23371
E01027389,2007,IMD rank,ordinal-position,10821
E01015339,2007,IMD rank,ordinal-position,10706
E01021712,2007,IMD rank,ordinal-position,22125
E01002796,2007,IMD rank,ordinal-position,5834
E01028212,2007,IMD rank,ordinal-position,9619
E01016939,2007,IMD rank,ordinal-position,22968
E01009296,2007,IMD rank,ordinal-position,14404
E01032066,2007,IMD rank,ordinal-position,18327
E01020016,2007,IMD rank,ordinal-position,3648
E01003406,2007,IMD rank,ordinal-position,11380
E01000525,2007,IMD rank,ordinal-position,5513
E01012575,2007,IMD rank,ordinal-position,1180
E01026931,2007,IMD rank,ordinal-position,27189
E01026718,2007,IMD rank,ordinal-position,16228
E01011092,2007,IMD rank,ordinal-position,27096
E01030785,2007,IMD rank,ordinal-position,27175
E01025235,2007,IMD rank,ordinal-position,15152
E01008625,2007,IMD rank,ordinal-position,3914
E01007142,2007,IMD rank,ordinal-position,22751
E01019192,2007,IMD rank,ordinal-position,24053
E01011904,2007,IMD rank,ordinal-position,2936
E01023954,2007,IMD rank,ordinal-position,8063
E01010421,2007,IMD rank,ordinal-position,1182
E01022471,2007,IMD rank,ordinal-position,31738
E01005861,2007,IMD rank,ordinal-position,19292
E01010208,2007,IMD rank,ordinal-position,26490
E01022258,2007,IMD rank,ordinal-position,17257
E01005648,2007,IMD rank,ordinal-position,10186
E01017698,2007,IMD rank,ordinal-position,16248
E01004165,2007,IMD rank,ordinal-position,15960
E01018521,2007,IMD rank,ordinal-position,3683
E01027690,2007,IMD rank,ordinal-position,28477
E01020977,2007,IMD rank,ordinal-position,6226
E01015640,2007,IMD rank,ordinal-position,9451
E01018308,2007,IMD rank,ordinal-position,17424
E01027477,2007,IMD rank,ordinal-position,14607
E01015427,2007,IMD rank,ordinal-position,12056
E01021800,2007,IMD rank,ordinal-position,12010
E01002884,2007,IMD rank,ordinal-position,10817
E01028300,2007,IMD rank,ordinal-position,7269
E01009384,2007,IMD rank,ordinal-position,1690
E01020104,2007,IMD rank,ordinal-position,6646
E01001188,2007,IMD rank,ordinal-position,9184
E01032154,2007,IMD rank,ordinal-position,30353
E01000613,2007,IMD rank,ordinal-position,8695
E01012663,2007,IMD rank,ordinal-position,10989
E01002011,2007,IMD rank,ordinal-position,11154
E01026806,2007,IMD rank,ordinal-position,17252
E01011180,2007,IMD rank,ordinal-position,25218
E01030873,2007,IMD rank,ordinal-position,31715
E01025323,2007,IMD rank,ordinal-position,24841
E01008713,2007,IMD rank,ordinal-position,22286
E01007230,2007,IMD rank,ordinal-position,9165
E01019280,2007,IMD rank,ordinal-position,2658
E01030000,2007,IMD rank,ordinal-position,25139
E01007017,2007,IMD rank,ordinal-position,1703
E01019067,2007,IMD rank,ordinal-position,11288
E01023829,2007,IMD rank,ordinal-position,15013
E01022346,2007,IMD rank,ordinal-position,4250
E01005736,2007,IMD rank,ordinal-position,22781
E01017786,2007,IMD rank,ordinal-position,31964
E01004253,2007,IMD rank,ordinal-position,3355
E01015515,2007,IMD rank,ordinal-position,28724
E01027565,2007,IMD rank,ordinal-position,30754
E01002972,2007,IMD rank,ordinal-position,17946
E01014032,2007,IMD rank,ordinal-position,22025
E01002759,2007,IMD rank,ordinal-position,9171
E01026082,2007,IMD rank,ordinal-position,14251
E01009472,2007,IMD rank,ordinal-position,24973
E01001276,2007,IMD rank,ordinal-position,14415
E01009259,2007,IMD rank,ordinal-position,1264
E01032242,2007,IMD rank,ordinal-position,11796
E01032029,2007,IMD rank,ordinal-position,26102
E01000701,2007,IMD rank,ordinal-position,21790
E01012751,2007,IMD rank,ordinal-position,414
E01012538,2007,IMD rank,ordinal-position,25564
E01024588,2007,IMD rank,ordinal-position,16724
E01007978,2007,IMD rank,ordinal-position,9707
E01030961,2007,IMD rank,ordinal-position,31908
E01030748,2007,IMD rank,ordinal-position,22029
E01011055,2007,IMD rank,ordinal-position,23152
E01025411,2007,IMD rank,ordinal-position,23308
E01006495,2007,IMD rank,ordinal-position,201
E01008801,2007,IMD rank,ordinal-position,21433
E01007105,2007,IMD rank,ordinal-position,15185
E01019155,2007,IMD rank,ordinal-position,16078
E01023917,2007,IMD rank,ordinal-position,25819
E01022434,2007,IMD rank,ordinal-position,28511
E01005824,2007,IMD rank,ordinal-position,17640
E01017874,2007,IMD rank,ordinal-position,32209
E01014993,2007,IMD rank,ordinal-position,29874
E01004341,2007,IMD rank,ordinal-position,2281
E01016391,2007,IMD rank,ordinal-position,7115
E01004128,2007,IMD rank,ordinal-position,11609
E01016178,2007,IMD rank,ordinal-position,18128
E01013297,2007,IMD rank,ordinal-position,14891
E01015603,2007,IMD rank,ordinal-position,6148
E01027653,2007,IMD rank,ordinal-position,18090
E01017001,2007,IMD rank,ordinal-position,25417
E01014120,2007,IMD rank,ordinal-position,3616
E01002847,2007,IMD rank,ordinal-position,9769
E01026170,2007,IMD rank,ordinal-position,6815
E01009560,2007,IMD rank,ordinal-position,29792
E01001364,2007,IMD rank,ordinal-position,3751
E01009347,2007,IMD rank,ordinal-position,623
E01032330,2007,IMD rank,ordinal-position,15832
E01032117,2007,IMD rank,ordinal-position,23708
E01012626,2007,IMD rank,ordinal-position,22423
E01024676,2007,IMD rank,ordinal-position,192
E01030836,2007,IMD rank,ordinal-position,30700
E01011143,2007,IMD rank,ordinal-position,2575
E01023193,2007,IMD rank,ordinal-position,30884
E01006583,2007,IMD rank,ordinal-position,25813
E01029895,2007,IMD rank,ordinal-position,31833
E01019243,2007,IMD rank,ordinal-position,29362
E01021699,2007,IMD rank,ordinal-position,6973
E01028199,2007,IMD rank,ordinal-position,28709
E01022522,2007,IMD rank,ordinal-position,28076
E01005912,2007,IMD rank,ordinal-position,25388
E01017962,2007,IMD rank,ordinal-position,16905
E01022309,2007,IMD rank,ordinal-position,12210
E01029022,2007,IMD rank,ordinal-position,23554
E01017749,2007,IMD rank,ordinal-position,31567
E01014868,2007,IMD rank,ordinal-position,24509
E01004216,2007,IMD rank,ordinal-position,14105
E01016266,2007,IMD rank,ordinal-position,28905
E01013385,2007,IMD rank,ordinal-position,7878
E01027741,2007,IMD rank,ordinal-position,19191
E01031595,2007,IMD rank,ordinal-position,19472
E01027528,2007,IMD rank,ordinal-position,5697
E01002935,2007,IMD rank,ordinal-position,25026
E01026045,2007,IMD rank,ordinal-position,13950
E01009435,2007,IMD rank,ordinal-position,26814
E01001452,2007,IMD rank,ordinal-position,24533
E01001239,2007,IMD rank,ordinal-position,5500
E01032205,2007,IMD rank,ordinal-position,16549
E01012714,2007,IMD rank,ordinal-position,13338
E01024764,2007,IMD rank,ordinal-position,17557
E01030924,2007,IMD rank,ordinal-position,31583
E01011231,2007,IMD rank,ordinal-position,14537
E01023281,2007,IMD rank,ordinal-position,26513
E01006671,2007,IMD rank,ordinal-position,6375
E01011018,2007,IMD rank,ordinal-position,5721
E01023068,2007,IMD rank,ordinal-position,14467
E01006458,2007,IMD rank,ordinal-position,1519
E01029983,2007,IMD rank,ordinal-position,15532
E01019331,2007,IMD rank,ordinal-position,20682
E01021787,2007,IMD rank,ordinal-position,28168
E01019118,2007,IMD rank,ordinal-position,11390
E01028287,2007,IMD rank,ordinal-position,20807
E01022610,2007,IMD rank,ordinal-position,27583
E01003694,2007,IMD rank,ordinal-position,16971
E01029110,2007,IMD rank,ordinal-position,7345
E01017837,2007,IMD rank,ordinal-position,15645
E01014956,2007,IMD rank,ordinal-position,25688
E01004304,2007,IMD rank,ordinal-position,430
E01016354,2007,IMD rank,ordinal-position,7658
E01013473,2007,IMD rank,ordinal-position,3218
E01027616,2007,IMD rank,ordinal-position,24245
E01031683,2007,IMD rank,ordinal-position,31169
E01026133,2007,IMD rank,ordinal-position,14785
E01009523,2007,IMD rank,ordinal-position,15643
E01001540,2007,IMD rank,ordinal-position,22591
E01011979,2007,IMD rank,ordinal-position,1917
E01001327,2007,IMD rank,ordinal-position,6513
E01008040,2007,IMD rank,ordinal-position,15657
E01010496,2007,IMD rank,ordinal-position,8652
E01012802,2007,IMD rank,ordinal-position,12622
E01024852,2007,IMD rank,ordinal-position,32423
E01024639,2007,IMD rank,ordinal-position,14052
E01011106,2007,IMD rank,ordinal-position,1569
E01023156,2007,IMD rank,ordinal-position,6845
E01006546,2007,IMD rank,ordinal-position,1544
E01018596,2007,IMD rank,ordinal-position,5955
E01005063,2007,IMD rank,ordinal-position,825
E01029858,2007,IMD rank,ordinal-position,21425
E01021875,2007,IMD rank,ordinal-position,18533
E01019206,2007,IMD rank,ordinal-position,6476
E01028375,2007,IMD rank,ordinal-position,25176
E01020392,2007,IMD rank,ordinal-position,19297
E01003782,2007,IMD rank,ordinal-position,9304
E01020179,2007,IMD rank,ordinal-position,16741
E01003569,2007,IMD rank,ordinal-position,4315
E01017925,2007,IMD rank,ordinal-position,14819
E01000688,2007,IMD rank,ordinal-position,30818
E01021002,2007,IMD rank,ordinal-position,8519
E01002086,2007,IMD rank,ordinal-position,3959
E01016442,2007,IMD rank,ordinal-position,6695
E01013561,2007,IMD rank,ordinal-position,27282
E01016229,2007,IMD rank,ordinal-position,31596
E01027704,2007,IMD rank,ordinal-position,29214
E01013348,2007,IMD rank,ordinal-position,27568
E01025398,2007,IMD rank,ordinal-position,7183
E01008788,2007,IMD rank,ordinal-position,12690
E01031771,2007,IMD rank,ordinal-position,14692
E01031558,2007,IMD rank,ordinal-position,5110
E01026221,2007,IMD rank,ordinal-position,16804
E01009611,2007,IMD rank,ordinal-position,263
E01030075,2007,IMD rank,ordinal-position,31277
E01026008,2007,IMD rank,ordinal-position,13995
E01001415,2007,IMD rank,ordinal-position,20871
E01010584,2007,IMD rank,ordinal-position,7811
E01024940,2007,IMD rank,ordinal-position,4643
E01024727,2007,IMD rank,ordinal-position,19023
E01023244,2007,IMD rank,ordinal-position,32144
E01006634,2007,IMD rank,ordinal-position,3854
E01018684,2007,IMD rank,ordinal-position,25313
E01005151,2007,IMD rank,ordinal-position,10050
E01029946,2007,IMD rank,ordinal-position,19550
E01021963,2007,IMD rank,ordinal-position,30953
E01028463,2007,IMD rank,ordinal-position,27836
E01020480,2007,IMD rank,ordinal-position,18182
E01003870,2007,IMD rank,ordinal-position,29800
E01020267,2007,IMD rank,ordinal-position,15130
E01003657,2007,IMD rank,ordinal-position,18201
E01000776,2007,IMD rank,ordinal-position,12703
E01002174,2007,IMD rank,ordinal-position,19652
E01016530,2007,IMD rank,ordinal-position,17452
E01014919,2007,IMD rank,ordinal-position,30902
E01026969,2007,IMD rank,ordinal-position,11198
E01016317,2007,IMD rank,ordinal-position,23909
E01025486,2007,IMD rank,ordinal-position,18137
E01013436,2007,IMD rank,ordinal-position,27443
E01000893,2007,IMD rank,ordinal-position,15141
E01008876,2007,IMD rank,ordinal-position,18159
E01031646,2007,IMD rank,ordinal-position,32157
E01007393,2007,IMD rank,ordinal-position,9334
E01030163,2007,IMD rank,ordinal-position,9621
E01001503,2007,IMD rank,ordinal-position,10030
E01010672,2007,IMD rank,ordinal-position,27362
E01008003,2007,IMD rank,ordinal-position,15647
E01010459,2007,IMD rank,ordinal-position,11344
E01024815,2007,IMD rank,ordinal-position,17807
E01005899,2007,IMD rank,ordinal-position,17757
E01023332,2007,IMD rank,ordinal-position,15115
E01006722,2007,IMD rank,ordinal-position,4428
E01018772,2007,IMD rank,ordinal-position,20543
E01023119,2007,IMD rank,ordinal-position,4972
E01006509,2007,IMD rank,ordinal-position,383
E01015891,2007,IMD rank,ordinal-position,11149
E01018559,2007,IMD rank,ordinal-position,28230
E01015678,2007,IMD rank,ordinal-position,17489
E01005026,2007,IMD rank,ordinal-position,4417
E01017076,2007,IMD rank,ordinal-position,9539
E01021838,2007,IMD rank,ordinal-position,15387
E01014195,2007,IMD rank,ordinal-position,23095
E01028551,2007,IMD rank,ordinal-position,18344
E01028338,2007,IMD rank,ordinal-position,10929
E01020355,2007,IMD rank,ordinal-position,27328
E01003745,2007,IMD rank,ordinal-position,30882
E01002262,2007,IMD rank,ordinal-position,16779
E01002049,2007,IMD rank,ordinal-position,3507
E01016405,2007,IMD rank,ordinal-position,15565
E01025574,2007,IMD rank,ordinal-position,4493
E01013524,2007,IMD rank,ordinal-position,9456
E01000981,2007,IMD rank,ordinal-position,16489
E01008964,2007,IMD rank,ordinal-position,5578
E01031734,2007,IMD rank,ordinal-position,31795
E01012041,2007,IMD rank,ordinal-position,31
E01024091,2007,IMD rank,ordinal-position,7072
E01007481,2007,IMD rank,ordinal-position,7166
E01007268,2007,IMD rank,ordinal-position,23538
E01030251,2007,IMD rank,ordinal-position,16840
E01030038,2007,IMD rank,ordinal-position,25502
E01010760,2007,IMD rank,ordinal-position,19345
E01024903,2007,IMD rank,ordinal-position,6607
E01010547,2007,IMD rank,ordinal-position,25166
E01022597,2007,IMD rank,ordinal-position,25995
E01005987,2007,IMD rank,ordinal-position,16222
E01029097,2007,IMD rank,ordinal-position,7320
E01023420,2007,IMD rank,ordinal-position,31610
E01006810,2007,IMD rank,ordinal-position,20237
E01018860,2007,IMD rank,ordinal-position,3518
E01023207,2007,IMD rank,ordinal-position,32460
E01018647,2007,IMD rank,ordinal-position,14703
E01015766,2007,IMD rank,ordinal-position,19286
E01005114,2007,IMD rank,ordinal-position,14827
E01017164,2007,IMD rank,ordinal-position,13341
E01029909,2007,IMD rank,ordinal-position,29265
E01021926,2007,IMD rank,ordinal-position,26929
E01014283,2007,IMD rank,ordinal-position,7867
E01028426,2007,IMD rank,ordinal-position,30220
E01020443,2007,IMD rank,ordinal-position,17692
E01003833,2007,IMD rank,ordinal-position,18954
E01002350,2007,IMD rank,ordinal-position,8424
E01000739,2007,IMD rank,ordinal-position,6047
E01012789,2007,IMD rank,ordinal-position,2467
E01002137,2007,IMD rank,ordinal-position,24279
E01030999,2007,IMD rank,ordinal-position,31867
E01013612,2007,IMD rank,ordinal-position,15945
E01025662,2007,IMD rank,ordinal-position,22380
E01025449,2007,IMD rank,ordinal-position,26551
E01008839,2007,IMD rank,ordinal-position,1410
E01031822,2007,IMD rank,ordinal-position,27889
E01031609,2007,IMD rank,ordinal-position,13529
E01007356,2007,IMD rank,ordinal-position,18945
E01030126,2007,IMD rank,ordinal-position,32030
E01010635,2007,IMD rank,ordinal-position,1675
E01022685,2007,IMD rank,ordinal-position,27792
E01029185,2007,IMD rank,ordinal-position,18108
E01004592,2007,IMD rank,ordinal-position,7843
