FeatureCode,DateCode,Measurement,Units,Value
E01025009,2010,IMD rank,ordinal-position,15445
E01023941,2010,IMD rank,ordinal-position,22018
E01023728,2010,IMD rank,ordinal-position,28714
E01022245,2010,IMD rank,ordinal-position,14107
E01005635,2010,IMD rank,ordinal-position,12337
E01017685,2010,IMD rank,ordinal-position,20876
E01004152,2010,IMD rank,ordinal-position,15593
E01028947,2010,IMD rank,ordinal-position,25924
E01020964,2010,IMD rank,ordinal-position,16946
E01015414,2010,IMD rank,ordinal-position,23645
E01027464,2010,IMD rank,ordinal-position,30910
E01002871,2010,IMD rank,ordinal-position,21713
E01002658,2010,IMD rank,ordinal-position,23842
E01009371,2010,IMD rank,ordinal-position,536
E01001175,2010,IMD rank,ordinal-position,10206
E01009158,2010,IMD rank,ordinal-position,6134
E01032141,2010,IMD rank,ordinal-position,28377
E01000600,2010,IMD rank,ordinal-position,893
E01012650,2010,IMD rank,ordinal-position,1776
E01012437,2010,IMD rank,ordinal-position,4430
E01024487,2010,IMD rank,ordinal-position,9852
E01007877,2010,IMD rank,ordinal-position,4315
E01030860,2010,IMD rank,ordinal-position,23135
E01030647,2010,IMD rank,ordinal-position,25459
E01025310,2010,IMD rank,ordinal-position,9374
E01006394,2010,IMD rank,ordinal-position,25335
E01008700,2010,IMD rank,ordinal-position,7252
E01007004,2010,IMD rank,ordinal-position,1834
E01019054,2010,IMD rank,ordinal-position,12354
E01023816,2010,IMD rank,ordinal-position,29921
E01022333,2010,IMD rank,ordinal-position,809
E01005723,2010,IMD rank,ordinal-position,2444
E01017773,2010,IMD rank,ordinal-position,28435
E01014892,2010,IMD rank,ordinal-position,16685
E01004240,2010,IMD rank,ordinal-position,3337
E01016290,2010,IMD rank,ordinal-position,30480
E01014679,2010,IMD rank,ordinal-position,17506
E01004027,2010,IMD rank,ordinal-position,7066
E01016077,2010,IMD rank,ordinal-position,12718
E01020839,2010,IMD rank,ordinal-position,3856
E01013196,2010,IMD rank,ordinal-position,2987
E01015502,2010,IMD rank,ordinal-position,13581
E01027552,2010,IMD rank,ordinal-position,3424
E01027339,2010,IMD rank,ordinal-position,5360
E01002746,2010,IMD rank,ordinal-position,4432
E01001263,2010,IMD rank,ordinal-position,5071
E01009246,2010,IMD rank,ordinal-position,13895
E01032016,2010,IMD rank,ordinal-position,26382
E01012525,2010,IMD rank,ordinal-position,8286
E01024575,2010,IMD rank,ordinal-position,23881
E01007965,2010,IMD rank,ordinal-position,7286
E01030735,2010,IMD rank,ordinal-position,21158
E01011042,2010,IMD rank,ordinal-position,20506
E01023092,2010,IMD rank,ordinal-position,32349
E01006482,2010,IMD rank,ordinal-position,4427
E01006269,2010,IMD rank,ordinal-position,8683
E01029794,2010,IMD rank,ordinal-position,17727
E01019142,2010,IMD rank,ordinal-position,1456
E01023904,2010,IMD rank,ordinal-position,16642
E01021598,2010,IMD rank,ordinal-position,13411
E01004988,2010,IMD rank,ordinal-position,14229
E01028098,2010,IMD rank,ordinal-position,11777
E01022421,2010,IMD rank,ordinal-position,14817
E01005811,2010,IMD rank,ordinal-position,29887
E01017861,2010,IMD rank,ordinal-position,32034
E01022208,2010,IMD rank,ordinal-position,32185
E01014980,2010,IMD rank,ordinal-position,31245
E01017648,2010,IMD rank,ordinal-position,31488
E01014767,2010,IMD rank,ordinal-position,31335
E01004115,2010,IMD rank,ordinal-position,24601
E01016165,2010,IMD rank,ordinal-position,18523
E01020927,2010,IMD rank,ordinal-position,9988
E01013284,2010,IMD rank,ordinal-position,3718
E01027640,2010,IMD rank,ordinal-position,24151
E01031494,2010,IMD rank,ordinal-position,10563
E01027427,2010,IMD rank,ordinal-position,5052
E01002834,2010,IMD rank,ordinal-position,17921
E01001351,2010,IMD rank,ordinal-position,7120
E01009334,2010,IMD rank,ordinal-position,4517
E01001138,2010,IMD rank,ordinal-position,12771
E01032104,2010,IMD rank,ordinal-position,13237
E01012613,2010,IMD rank,ordinal-position,26277
E01024663,2010,IMD rank,ordinal-position,900
E01030823,2010,IMD rank,ordinal-position,28085
E01011130,2010,IMD rank,ordinal-position,725
E01023180,2010,IMD rank,ordinal-position,29079
E01006570,2010,IMD rank,ordinal-position,15501
E01006357,2010,IMD rank,ordinal-position,411
E01029882,2010,IMD rank,ordinal-position,27005
E01019230,2010,IMD rank,ordinal-position,5981
E01029669,2010,IMD rank,ordinal-position,22972
E01021686,2010,IMD rank,ordinal-position,8807
E01019017,2010,IMD rank,ordinal-position,26769
E01028186,2010,IMD rank,ordinal-position,5311
E01003593,2010,IMD rank,ordinal-position,3461
E01017736,2010,IMD rank,ordinal-position,22265
E01000499,2010,IMD rank,ordinal-position,7635
E01014855,2010,IMD rank,ordinal-position,29302
E01004203,2010,IMD rank,ordinal-position,5495
E01016253,2010,IMD rank,ordinal-position,30948
E01013372,2010,IMD rank,ordinal-position,29811
E01031582,2010,IMD rank,ordinal-position,28412
E01013159,2010,IMD rank,ordinal-position,2083
E01027515,2010,IMD rank,ordinal-position,13182
E01008599,2010,IMD rank,ordinal-position,6707
E01002922,2010,IMD rank,ordinal-position,26854
E01031369,2010,IMD rank,ordinal-position,23019
E01002709,2010,IMD rank,ordinal-position,6117
E01026032,2010,IMD rank,ordinal-position,10364
E01009422,2010,IMD rank,ordinal-position,26158
E01011878,2010,IMD rank,ordinal-position,25082
E01001226,2010,IMD rank,ordinal-position,16933
E01009209,2010,IMD rank,ordinal-position,7668
E01010395,2010,IMD rank,ordinal-position,25219
E01012701,2010,IMD rank,ordinal-position,8885
E01024751,2010,IMD rank,ordinal-position,32076
E01030911,2010,IMD rank,ordinal-position,29606
E01024538,2010,IMD rank,ordinal-position,17167
E01007928,2010,IMD rank,ordinal-position,32239
E01019978,2010,IMD rank,ordinal-position,19838
E01011005,2010,IMD rank,ordinal-position,17542
E01023055,2010,IMD rank,ordinal-position,8104
E01006445,2010,IMD rank,ordinal-position,40
E01018495,2010,IMD rank,ordinal-position,27482
E01029970,2010,IMD rank,ordinal-position,12593
E01029757,2010,IMD rank,ordinal-position,30779
E01021774,2010,IMD rank,ordinal-position,14213
E01019105,2010,IMD rank,ordinal-position,27531
E01028274,2010,IMD rank,ordinal-position,2853
E01020291,2010,IMD rank,ordinal-position,14631
E01003681,2010,IMD rank,ordinal-position,15590
E01020078,2010,IMD rank,ordinal-position,9230
E01003468,2010,IMD rank,ordinal-position,31021
E01017824,2010,IMD rank,ordinal-position,25570
E01000587,2010,IMD rank,ordinal-position,15919
E01014943,2010,IMD rank,ordinal-position,29026
E01026993,2010,IMD rank,ordinal-position,26059
E01016341,2010,IMD rank,ordinal-position,22164
E01013460,2010,IMD rank,ordinal-position,7405
E01016128,2010,IMD rank,ordinal-position,17149
E01027603,2010,IMD rank,ordinal-position,27401
E01013247,2010,IMD rank,ordinal-position,20009
E01025297,2010,IMD rank,ordinal-position,1254
E01008687,2010,IMD rank,ordinal-position,14941
E01031670,2010,IMD rank,ordinal-position,25299
E01031457,2010,IMD rank,ordinal-position,21580
E01026120,2010,IMD rank,ordinal-position,19086
E01009510,2010,IMD rank,ordinal-position,959
E01011966,2010,IMD rank,ordinal-position,13964
E01001314,2010,IMD rank,ordinal-position,19469
E01010483,2010,IMD rank,ordinal-position,1084
E01024626,2010,IMD rank,ordinal-position,26569
E01023143,2010,IMD rank,ordinal-position,25716
E01006533,2010,IMD rank,ordinal-position,9703
E01018583,2010,IMD rank,ordinal-position,30175
E01005050,2010,IMD rank,ordinal-position,21844
E01015489,2010,IMD rank,ordinal-position,28385
E01029845,2010,IMD rank,ordinal-position,1219
E01021862,2010,IMD rank,ordinal-position,8348
E01021649,2010,IMD rank,ordinal-position,6610
E01028362,2010,IMD rank,ordinal-position,16285
E01028149,2010,IMD rank,ordinal-position,29701
E01020166,2010,IMD rank,ordinal-position,30500
E01003556,2010,IMD rank,ordinal-position,3592
E01017912,2010,IMD rank,ordinal-position,20722
E01000675,2010,IMD rank,ordinal-position,17839
E01002073,2010,IMD rank,ordinal-position,3152
E01014818,2010,IMD rank,ordinal-position,29997
E01026868,2010,IMD rank,ordinal-position,3305
E01016216,2010,IMD rank,ordinal-position,22115
E01013335,2010,IMD rank,ordinal-position,6828
E01025385,2010,IMD rank,ordinal-position,3114
E01008775,2010,IMD rank,ordinal-position,27073
E01031545,2010,IMD rank,ordinal-position,25116
E01007292,2010,IMD rank,ordinal-position,520
E01030062,2010,IMD rank,ordinal-position,28133
E01007079,2010,IMD rank,ordinal-position,29002
E01001402,2010,IMD rank,ordinal-position,21215
E01010571,2010,IMD rank,ordinal-position,6790
E01010358,2010,IMD rank,ordinal-position,13759
E01024714,2010,IMD rank,ordinal-position,9083
E01005798,2010,IMD rank,ordinal-position,11868
E01023231,2010,IMD rank,ordinal-position,30892
E01006621,2010,IMD rank,ordinal-position,14355
E01018671,2010,IMD rank,ordinal-position,31192
E01023018,2010,IMD rank,ordinal-position,9800
E01015790,2010,IMD rank,ordinal-position,18093
E01006408,2010,IMD rank,ordinal-position,6702
E01018458,2010,IMD rank,ordinal-position,25912
E01015577,2010,IMD rank,ordinal-position,16568
E01029933,2010,IMD rank,ordinal-position,20174
E01021950,2010,IMD rank,ordinal-position,21583
E01021737,2010,IMD rank,ordinal-position,23981
E01014094,2010,IMD rank,ordinal-position,25074
E01028450,2010,IMD rank,ordinal-position,5116
E01028237,2010,IMD rank,ordinal-position,12110
E01020254,2010,IMD rank,ordinal-position,10673
E01003644,2010,IMD rank,ordinal-position,19215
E01000763,2010,IMD rank,ordinal-position,30843
E01002161,2010,IMD rank,ordinal-position,17813
E01014906,2010,IMD rank,ordinal-position,12136
E01026956,2010,IMD rank,ordinal-position,10101
E01016304,2010,IMD rank,ordinal-position,21821
E01025473,2010,IMD rank,ordinal-position,20295
E01013423,2010,IMD rank,ordinal-position,31922
E01008863,2010,IMD rank,ordinal-position,28759
E01000880,2010,IMD rank,ordinal-position,23945
E01031633,2010,IMD rank,ordinal-position,25545
E01007380,2010,IMD rank,ordinal-position,28262
E01007167,2010,IMD rank,ordinal-position,11418
E01030150,2010,IMD rank,ordinal-position,19951
E01011929,2010,IMD rank,ordinal-position,25089
E01023979,2010,IMD rank,ordinal-position,23559
E01024802,2010,IMD rank,ordinal-position,24565
E01010446,2010,IMD rank,ordinal-position,4463
E01022496,2010,IMD rank,ordinal-position,31703
E01005886,2010,IMD rank,ordinal-position,8221
E01023106,2010,IMD rank,ordinal-position,13931
E01018546,2010,IMD rank,ordinal-position,6357
E01015665,2010,IMD rank,ordinal-position,9681
E01005013,2010,IMD rank,ordinal-position,6348
E01017063,2010,IMD rank,ordinal-position,30367
E01029808,2010,IMD rank,ordinal-position,9356
E01021825,2010,IMD rank,ordinal-position,25261
E01014182,2010,IMD rank,ordinal-position,32244
E01032392,2010,IMD rank,ordinal-position,22140
E01028325,2010,IMD rank,ordinal-position,21001
E01020342,2010,IMD rank,ordinal-position,15717
E01003732,2010,IMD rank,ordinal-position,9096
E01032179,2010,IMD rank,ordinal-position,20556
E01020129,2010,IMD rank,ordinal-position,10417
E01000851,2010,IMD rank,ordinal-position,18352
E01003519,2010,IMD rank,ordinal-position,6626
E01000638,2010,IMD rank,ordinal-position,4952
E01012688,2010,IMD rank,ordinal-position,7000
E01002036,2010,IMD rank,ordinal-position,2198
E01030898,2010,IMD rank,ordinal-position,32440
E01013511,2010,IMD rank,ordinal-position,22350
E01025561,2010,IMD rank,ordinal-position,24431
E01008951,2010,IMD rank,ordinal-position,15873
E01025348,2010,IMD rank,ordinal-position,24758
E01008738,2010,IMD rank,ordinal-position,2745
E01031721,2010,IMD rank,ordinal-position,27750
E01031508,2010,IMD rank,ordinal-position,20949
E01007255,2010,IMD rank,ordinal-position,17302
E01030025,2010,IMD rank,ordinal-position,7148
E01010534,2010,IMD rank,ordinal-position,13851
E01022584,2010,IMD rank,ordinal-position,20550
E01005974,2010,IMD rank,ordinal-position,9010
E01029084,2010,IMD rank,ordinal-position,16469
E01004491,2010,IMD rank,ordinal-position,13697
E01004278,2010,IMD rank,ordinal-position,4849
E01018634,2010,IMD rank,ordinal-position,29337
E01015753,2010,IMD rank,ordinal-position,14606
E01005101,2010,IMD rank,ordinal-position,2980
E01017151,2010,IMD rank,ordinal-position,9130
E01021913,2010,IMD rank,ordinal-position,25012
E01002997,2010,IMD rank,ordinal-position,24259
E01014270,2010,IMD rank,ordinal-position,17024
E01032480,2010,IMD rank,ordinal-position,19783
E01028413,2010,IMD rank,ordinal-position,18723
E01014057,2010,IMD rank,ordinal-position,16131
E01020430,2010,IMD rank,ordinal-position,19775
E01009497,2010,IMD rank,ordinal-position,10539
E01003820,2010,IMD rank,ordinal-position,17482
E01032267,2010,IMD rank,ordinal-position,11058
E01020217,2010,IMD rank,ordinal-position,10307
E01003607,2010,IMD rank,ordinal-position,3894
E01000726,2010,IMD rank,ordinal-position,17665
E01012776,2010,IMD rank,ordinal-position,12786
E01002124,2010,IMD rank,ordinal-position,18428
E01026919,2010,IMD rank,ordinal-position,22996
E01011293,2010,IMD rank,ordinal-position,3007
E01030986,2010,IMD rank,ordinal-position,31468
E01025436,2010,IMD rank,ordinal-position,25253
E01008826,2010,IMD rank,ordinal-position,6957
E01007343,2010,IMD rank,ordinal-position,8275
E01019393,2010,IMD rank,ordinal-position,27660
E01030113,2010,IMD rank,ordinal-position,14610
E01010622,2010,IMD rank,ordinal-position,783
E01022672,2010,IMD rank,ordinal-position,18674
E01029172,2010,IMD rank,ordinal-position,28813
E01010409,2010,IMD rank,ordinal-position,6984
E01022459,2010,IMD rank,ordinal-position,16731
E01005849,2010,IMD rank,ordinal-position,28383
E01017899,2010,IMD rank,ordinal-position,9478
E01004366,2010,IMD rank,ordinal-position,8406
E01018722,2010,IMD rank,ordinal-position,20992
E01027891,2010,IMD rank,ordinal-position,21960
E01015841,2010,IMD rank,ordinal-position,2209
E01018509,2010,IMD rank,ordinal-position,23600
E01015628,2010,IMD rank,ordinal-position,25957
E01027678,2010,IMD rank,ordinal-position,12384
E01017026,2010,IMD rank,ordinal-position,19680
E01028501,2010,IMD rank,ordinal-position,21355
E01014145,2010,IMD rank,ordinal-position,8582
E01026195,2010,IMD rank,ordinal-position,27112
E01009585,2010,IMD rank,ordinal-position,36
E01020305,2010,IMD rank,ordinal-position,13863
E01001389,2010,IMD rank,ordinal-position,10671
E01032355,2010,IMD rank,ordinal-position,13396
E01000814,2010,IMD rank,ordinal-position,32242
E01012864,2010,IMD rank,ordinal-position,2331
E01002212,2010,IMD rank,ordinal-position,11916
E01011381,2010,IMD rank,ordinal-position,28978
E01011168,2010,IMD rank,ordinal-position,27990
E01025524,2010,IMD rank,ordinal-position,4039
E01008914,2010,IMD rank,ordinal-position,979
E01000931,2010,IMD rank,ordinal-position,4617
E01024041,2010,IMD rank,ordinal-position,28306
E01007431,2010,IMD rank,ordinal-position,23302
E01019481,2010,IMD rank,ordinal-position,10779
E01030201,2010,IMD rank,ordinal-position,16133
E01007218,2010,IMD rank,ordinal-position,4487
E01019268,2010,IMD rank,ordinal-position,14154
E01010710,2010,IMD rank,ordinal-position,136
E01022760,2010,IMD rank,ordinal-position,20306
E01029260,2010,IMD rank,ordinal-position,29198
E01022547,2010,IMD rank,ordinal-position,29436
E01005937,2010,IMD rank,ordinal-position,8182
E01017987,2010,IMD rank,ordinal-position,18421
E01029047,2010,IMD rank,ordinal-position,15832
E01021064,2010,IMD rank,ordinal-position,14784
E01004454,2010,IMD rank,ordinal-position,8588
E01018810,2010,IMD rank,ordinal-position,21487
E01000090,2010,IMD rank,ordinal-position,9755
E01015716,2010,IMD rank,ordinal-position,7664
E01027766,2010,IMD rank,ordinal-position,21086
E01017114,2010,IMD rank,ordinal-position,21518
E01026283,2010,IMD rank,ordinal-position,19312
E01014233,2010,IMD rank,ordinal-position,14220
E01001690,2010,IMD rank,ordinal-position,2664
E01009673,2010,IMD rank,ordinal-position,17688
E01001477,2010,IMD rank,ordinal-position,6248
E01032443,2010,IMD rank,ordinal-position,23826
E01008190,2010,IMD rank,ordinal-position,20557
E01012952,2010,IMD rank,ordinal-position,2752
E01002300,2010,IMD rank,ordinal-position,21883
E01012739,2010,IMD rank,ordinal-position,3012
E01024789,2010,IMD rank,ordinal-position,20569
E01030949,2010,IMD rank,ordinal-position,22391
E01011256,2010,IMD rank,ordinal-position,4647
E01025612,2010,IMD rank,ordinal-position,25918
E01006696,2010,IMD rank,ordinal-position,720
E01007306,2010,IMD rank,ordinal-position,19930
E01019356,2010,IMD rank,ordinal-position,17387
E01022635,2010,IMD rank,ordinal-position,13058
E01029135,2010,IMD rank,ordinal-position,20714
E01021152,2010,IMD rank,ordinal-position,16048
E01004542,2010,IMD rank,ordinal-position,22812
E01016592,2010,IMD rank,ordinal-position,22520
E01004329,2010,IMD rank,ordinal-position,6103
E01016379,2010,IMD rank,ordinal-position,16193
E01013498,2010,IMD rank,ordinal-position,14325
E01015804,2010,IMD rank,ordinal-position,17008
E01027854,2010,IMD rank,ordinal-position,7516
E01017202,2010,IMD rank,ordinal-position,4963
E01014321,2010,IMD rank,ordinal-position,8571
E01026371,2010,IMD rank,ordinal-position,27924
E01009761,2010,IMD rank,ordinal-position,1068
E01026158,2010,IMD rank,ordinal-position,22223
E01014108,2010,IMD rank,ordinal-position,1610
E01001565,2010,IMD rank,ordinal-position,17292
E01009548,2010,IMD rank,ordinal-position,16520
E01032318,2010,IMD rank,ordinal-position,3445
E01008065,2010,IMD rank,ordinal-position,1548
E01012827,2010,IMD rank,ordinal-position,8477
E01024877,2010,IMD rank,ordinal-position,60
E01025700,2010,IMD rank,ordinal-position,6278
E01011344,2010,IMD rank,ordinal-position,2366
E01023394,2010,IMD rank,ordinal-position,17031
E01006784,2010,IMD rank,ordinal-position,7951
E01024004,2010,IMD rank,ordinal-position,23259
E01005088,2010,IMD rank,ordinal-position,262
E01019444,2010,IMD rank,ordinal-position,1967
E01022723,2010,IMD rank,ordinal-position,14031
E01015080,2010,IMD rank,ordinal-position,1132
E01029223,2010,IMD rank,ordinal-position,21644
E01021240,2010,IMD rank,ordinal-position,29705
E01004630,2010,IMD rank,ordinal-position,6574
E01016680,2010,IMD rank,ordinal-position,14649
E01021027,2010,IMD rank,ordinal-position,23134
E01004417,2010,IMD rank,ordinal-position,8042
E01016467,2010,IMD rank,ordinal-position,13569
E01013586,2010,IMD rank,ordinal-position,4185
E01027942,2010,IMD rank,ordinal-position,6629
E01000053,2010,IMD rank,ordinal-position,7023
E01027729,2010,IMD rank,ordinal-position,14301
E01031796,2010,IMD rank,ordinal-position,14027
E01026246,2010,IMD rank,ordinal-position,10191
E01001653,2010,IMD rank,ordinal-position,3892
E01009636,2010,IMD rank,ordinal-position,4413
E01032406,2010,IMD rank,ordinal-position,13680
E01008153,2010,IMD rank,ordinal-position,18308
E01012915,2010,IMD rank,ordinal-position,2713
E01024965,2010,IMD rank,ordinal-position,31300
E01011432,2010,IMD rank,ordinal-position,3447
E01023482,2010,IMD rank,ordinal-position,32417
E01006872,2010,IMD rank,ordinal-position,453
E01011219,2010,IMD rank,ordinal-position,24091
E01023269,2010,IMD rank,ordinal-position,32443
E01006659,2010,IMD rank,ordinal-position,2496
E01005176,2010,IMD rank,ordinal-position,20175
E01019532,2010,IMD rank,ordinal-position,15329
E01021988,2010,IMD rank,ordinal-position,1
E01019319,2010,IMD rank,ordinal-position,17037
E01028488,2010,IMD rank,ordinal-position,25826
E01022811,2010,IMD rank,ordinal-position,12178
E01003895,2010,IMD rank,ordinal-position,24991
E01029311,2010,IMD rank,ordinal-position,6621
E01021115,2010,IMD rank,ordinal-position,27657
E01002199,2010,IMD rank,ordinal-position,17528
E01004505,2010,IMD rank,ordinal-position,20248
E01016555,2010,IMD rank,ordinal-position,11377
E01013674,2010,IMD rank,ordinal-position,2536
E01003022,2010,IMD rank,ordinal-position,10947
E01027817,2010,IMD rank,ordinal-position,1441
E01000141,2010,IMD rank,ordinal-position,8929
E01012191,2010,IMD rank,ordinal-position,15083
E01031884,2010,IMD rank,ordinal-position,21331
E01026334,2010,IMD rank,ordinal-position,30533
E01001741,2010,IMD rank,ordinal-position,11807
E01009724,2010,IMD rank,ordinal-position,28650
E01030188,2010,IMD rank,ordinal-position,14911
E01001528,2010,IMD rank,ordinal-position,4190
E01008241,2010,IMD rank,ordinal-position,5919
E01010697,2010,IMD rank,ordinal-position,31868
E01008028,2010,IMD rank,ordinal-position,8700
E01031011,2010,IMD rank,ordinal-position,25196
E01011520,2010,IMD rank,ordinal-position,23732
E01023570,2010,IMD rank,ordinal-position,18518
E01006960,2010,IMD rank,ordinal-position,12906
E01011307,2010,IMD rank,ordinal-position,9646
E01023357,2010,IMD rank,ordinal-position,9398
E01006747,2010,IMD rank,ordinal-position,8646
E01018797,2010,IMD rank,ordinal-position,5975
E01005264,2010,IMD rank,ordinal-position,3224
E01019620,2010,IMD rank,ordinal-position,15668
E01019407,2010,IMD rank,ordinal-position,14140
E01028576,2010,IMD rank,ordinal-position,5575
E01020593,2010,IMD rank,ordinal-position,6441
E01003983,2010,IMD rank,ordinal-position,4006
E01015043,2010,IMD rank,ordinal-position,3569
E01027093,2010,IMD rank,ordinal-position,18448
E01021203,2010,IMD rank,ordinal-position,24933
E01002287,2010,IMD rank,ordinal-position,22823
E01016643,2010,IMD rank,ordinal-position,32104
E01013762,2010,IMD rank,ordinal-position,5251
E01003110,2010,IMD rank,ordinal-position,10032
E01027905,2010,IMD rank,ordinal-position,12037
E01013549,2010,IMD rank,ordinal-position,8272
E01025599,2010,IMD rank,ordinal-position,22428
E01008989,2010,IMD rank,ordinal-position,9768
E01031972,2010,IMD rank,ordinal-position,27581
E01000016,2010,IMD rank,ordinal-position,7495
E01012066,2010,IMD rank,ordinal-position,29623
E01031759,2010,IMD rank,ordinal-position,32001
E01026422,2010,IMD rank,ordinal-position,26123
E01009812,2010,IMD rank,ordinal-position,25339
E01030276,2010,IMD rank,ordinal-position,11800
E01026209,2010,IMD rank,ordinal-position,27457
E01001616,2010,IMD rank,ordinal-position,2110
E01010785,2010,IMD rank,ordinal-position,17872
E01008116,2010,IMD rank,ordinal-position,1533
E01024928,2010,IMD rank,ordinal-position,12535
E01023445,2010,IMD rank,ordinal-position,19718
E01006835,2010,IMD rank,ordinal-position,11906
E01018885,2010,IMD rank,ordinal-position,13612
E01005352,2010,IMD rank,ordinal-position,1333
E01005139,2010,IMD rank,ordinal-position,8536
E01017189,2010,IMD rank,ordinal-position,11051
E01028664,2010,IMD rank,ordinal-position,31767
E01020681,2010,IMD rank,ordinal-position,12108
E01018012,2010,IMD rank,ordinal-position,27741
E01020468,2010,IMD rank,ordinal-position,23390
E01015131,2010,IMD rank,ordinal-position,29237
E01003858,2010,IMD rank,ordinal-position,27880
E01027181,2010,IMD rank,ordinal-position,22104
E01002375,2010,IMD rank,ordinal-position,9844
E01016731,2010,IMD rank,ordinal-position,17015
E01013850,2010,IMD rank,ordinal-position,3841
E01016518,2010,IMD rank,ordinal-position,13525
E01013637,2010,IMD rank,ordinal-position,949
E01025687,2010,IMD rank,ordinal-position,26524
E01031847,2010,IMD rank,ordinal-position,30164
E01000104,2010,IMD rank,ordinal-position,2491
E01012154,2010,IMD rank,ordinal-position,24046
E01026510,2010,IMD rank,ordinal-position,29907
E01007594,2010,IMD rank,ordinal-position,24632
E01009900,2010,IMD rank,ordinal-position,28719
E01030364,2010,IMD rank,ordinal-position,10980
E01001704,2010,IMD rank,ordinal-position,6975
E01010873,2010,IMD rank,ordinal-position,18278
E01008204,2010,IMD rank,ordinal-position,586
E01023533,2010,IMD rank,ordinal-position,14361
E01006923,2010,IMD rank,ordinal-position,24127
E01018973,2010,IMD rank,ordinal-position,15624
E01010000,2010,IMD rank,ordinal-position,10835
E01022050,2010,IMD rank,ordinal-position,13213
E01005440,2010,IMD rank,ordinal-position,7982
E01017490,2010,IMD rank,ordinal-position,4603
E01015879,2010,IMD rank,ordinal-position,8376
E01005227,2010,IMD rank,ordinal-position,2441
E01017277,2010,IMD rank,ordinal-position,10978
E01014396,2010,IMD rank,ordinal-position,22234
E01028752,2010,IMD rank,ordinal-position,30368
E01018100,2010,IMD rank,ordinal-position,14161
E01028539,2010,IMD rank,ordinal-position,18572
E01020556,2010,IMD rank,ordinal-position,5264
E01003946,2010,IMD rank,ordinal-position,13356
E01015006,2010,IMD rank,ordinal-position,18351
E01027056,2010,IMD rank,ordinal-position,10889
E01002463,2010,IMD rank,ordinal-position,26733
E01016606,2010,IMD rank,ordinal-position,32331
E01013725,2010,IMD rank,ordinal-position,657
E01025775,2010,IMD rank,ordinal-position,27284
E01031935,2010,IMD rank,ordinal-position,28002
E01000969,2010,IMD rank,ordinal-position,23097
E01012242,2010,IMD rank,ordinal-position,20906
E01024292,2010,IMD rank,ordinal-position,18614
E01007682,2010,IMD rank,ordinal-position,10983
E01012029,2010,IMD rank,ordinal-position,4095
E01024079,2010,IMD rank,ordinal-position,22132
E01007469,2010,IMD rank,ordinal-position,11790
E01030452,2010,IMD rank,ordinal-position,22060
E01030239,2010,IMD rank,ordinal-position,21880
E01010961,2010,IMD rank,ordinal-position,4808
E01010748,2010,IMD rank,ordinal-position,2569
E01022798,2010,IMD rank,ordinal-position,25066
E01029298,2010,IMD rank,ordinal-position,10543
E01023621,2010,IMD rank,ordinal-position,19882
E01023408,2010,IMD rank,ordinal-position,31869
E01018848,2010,IMD rank,ordinal-position,28196
E01015967,2010,IMD rank,ordinal-position,21137
E01005315,2010,IMD rank,ordinal-position,1260
E01017365,2010,IMD rank,ordinal-position,17192
E01014484,2010,IMD rank,ordinal-position,26262
E01028840,2010,IMD rank,ordinal-position,20885
E01028627,2010,IMD rank,ordinal-position,27440
E01020644,2010,IMD rank,ordinal-position,8179
E01027144,2010,IMD rank,ordinal-position,28721
E01002551,2010,IMD rank,ordinal-position,10308
E01002338,2010,IMD rank,ordinal-position,23131
E01009051,2010,IMD rank,ordinal-position,3525
E01013813,2010,IMD rank,ordinal-position,4055
E01025863,2010,IMD rank,ordinal-position,16357
E01012330,2010,IMD rank,ordinal-position,28844
E01024380,2010,IMD rank,ordinal-position,25187
E01007770,2010,IMD rank,ordinal-position,4272
E01012117,2010,IMD rank,ordinal-position,6524
E01024167,2010,IMD rank,ordinal-position,11047
E01007557,2010,IMD rank,ordinal-position,13800
E01030540,2010,IMD rank,ordinal-position,32413
E01030327,2010,IMD rank,ordinal-position,31205
E01006074,2010,IMD rank,ordinal-position,13876
E01010836,2010,IMD rank,ordinal-position,8021
E01022886,2010,IMD rank,ordinal-position,30269
E01029386,2010,IMD rank,ordinal-position,9930
E01004793,2010,IMD rank,ordinal-position,267
E01018936,2010,IMD rank,ordinal-position,13920
E01022013,2010,IMD rank,ordinal-position,25425
E01003097,2010,IMD rank,ordinal-position,5793
E01005403,2010,IMD rank,ordinal-position,19288
E01017453,2010,IMD rank,ordinal-position,10200
E01014572,2010,IMD rank,ordinal-position,9788
E01028715,2010,IMD rank,ordinal-position,25272
E01014359,2010,IMD rank,ordinal-position,3906
E01020732,2010,IMD rank,ordinal-position,28265
E01009799,2010,IMD rank,ordinal-position,26126
E01020519,2010,IMD rank,ordinal-position,25040
E01003909,2010,IMD rank,ordinal-position,25646
E01027232,2010,IMD rank,ordinal-position,15814
E01031086,2010,IMD rank,ordinal-position,12748
E01027019,2010,IMD rank,ordinal-position,25181
E01002426,2010,IMD rank,ordinal-position,14706
E01011595,2010,IMD rank,ordinal-position,22561
E01013901,2010,IMD rank,ordinal-position,23110
E01025951,2010,IMD rank,ordinal-position,24232
E01025738,2010,IMD rank,ordinal-position,28552
E01012205,2010,IMD rank,ordinal-position,17796
E01024255,2010,IMD rank,ordinal-position,25965
E01007645,2010,IMD rank,ordinal-position,559
E01019695,2010,IMD rank,ordinal-position,18528
